sim_time, big_dog?world_pose/orientation/pitch
213.954, 0.0153946
213.955, 0.0158817
213.956, 0.0163565
213.957, 0.0168171
213.958, 0.0172752
213.959, 0.0177424
213.96, 0.0182415
213.961, 0.0187679
213.962, 0.0193178
213.963, 0.0198881
213.964, 0.0204672
213.965, 0.021071
213.966, 0.0216987
213.967, 0.0223473
213.968, 0.0230157
213.969, 0.0237018
213.97, 0.0244036
213.971, 0.0251197
213.972, 0.0258486
213.973, 0.0265892
213.974, 0.0273405
213.975, 0.0281015
213.976, 0.0288716
213.977, 0.0296498
213.978, 0.0304357
213.979, 0.0312313
213.98, 0.0320353
213.981, 0.0328468
213.982, 0.033665
213.983, 0.0344893
213.984, 0.0353195
213.985, 0.0361554
213.986, 0.0369965
213.987, 0.0378423
213.988, 0.0386923
213.989, 0.0395468
213.99, 0.0404053
213.991, 0.0412652
213.992, 0.0421272
213.993, 0.0429907
213.994, 0.0438552
213.995, 0.0447203
213.996, 0.0455859
213.997, 0.0464515
213.998, 0.0473169
213.999, 0.0481821
214, 0.0490467
214.001, 0.0499102
214.002, 0.0507725
214.003, 0.0516333
214.004, 0.0524925
214.005, 0.0533511
214.006, 0.0542095
214.007, 0.0550701
214.008, 0.0559333
214.009, 0.0567961
214.01, 0.0576581
214.011, 0.0585203
214.012, 0.0593823
214.013, 0.060244
214.014, 0.0611052
214.015, 0.0619658
214.016, 0.0628261
214.017, 0.063666
214.018, 0.0644924
214.019, 0.0653106
214.02, 0.0661187
214.021, 0.0669205
214.022, 0.0677199
214.023, 0.0685174
214.024, 0.0693109
214.025, 0.0701043
214.026, 0.0708942
214.027, 0.0716828
214.028, 0.0724727
214.029, 0.0732609
214.03, 0.0740489
214.031, 0.0748366
214.032, 0.0756233
214.033, 0.0764073
214.034, 0.0771892
214.035, 0.0779709
214.036, 0.0787501
214.037, 0.0795273
214.038, 0.0803027
214.039, 0.0810762
214.04, 0.0818484
214.041, 0.0826184
214.042, 0.0833876
214.043, 0.0841535
214.044, 0.0849185
214.045, 0.0856828
214.046, 0.0864481
214.047, 0.0872134
214.048, 0.0879796
214.049, 0.0887367
214.05, 0.0894936
214.051, 0.0902478
214.052, 0.0909989
214.053, 0.0917463
214.054, 0.0924898
214.055, 0.0932295
214.056, 0.093965
214.057, 0.0946956
214.058, 0.095424
214.059, 0.0961435
214.06, 0.0968595
214.061, 0.097572
214.062, 0.0982808
214.063, 0.098986
214.064, 0.0996874
214.065, 0.100388
214.066, 0.101086
214.067, 0.101779
214.068, 0.102468
214.069, 0.103158
214.07, 0.103848
214.071, 0.104536
214.072, 0.105224
214.073, 0.105911
214.074, 0.106593
214.075, 0.107274
214.076, 0.107949
214.077, 0.108618
214.078, 0.109284
214.079, 0.109949
214.08, 0.110609
214.081, 0.111269
214.082, 0.111928
214.083, 0.112579
214.084, 0.113227
214.085, 0.113874
214.086, 0.114521
214.087, 0.115169
214.088, 0.115817
214.089, 0.116465
214.09, 0.117112
214.091, 0.117759
214.092, 0.118403
214.093, 0.119046
214.094, 0.119686
214.095, 0.120324
214.096, 0.120959
214.097, 0.121591
214.098, 0.122224
214.099, 0.122858
214.1, 0.123491
214.101, 0.124124
214.102, 0.124756
214.103, 0.125382
214.104, 0.12601
214.105, 0.126641
214.106, 0.127274
214.107, 0.12791
214.108, 0.128548
214.109, 0.129187
214.11, 0.129827
214.111, 0.130468
214.112, 0.131109
214.113, 0.131747
214.114, 0.132386
214.115, 0.133026
214.116, 0.133668
214.117, 0.134312
214.118, 0.134959
214.119, 0.13561
214.12, 0.136266
214.121, 0.136925
214.122, 0.137588
214.123, 0.138255
214.124, 0.138926
214.125, 0.1396
214.126, 0.140277
214.127, 0.140957
214.128, 0.141639
214.129, 0.142323
214.13, 0.14301
214.131, 0.143699
214.132, 0.144381
214.133, 0.145056
214.134, 0.145725
214.135, 0.14639
214.136, 0.14705
214.137, 0.147708
214.138, 0.148362
214.139, 0.149013
214.14, 0.149663
214.141, 0.15031
214.142, 0.150957
214.143, 0.151603
214.144, 0.15225
214.145, 0.152896
214.146, 0.153542
214.147, 0.154188
214.148, 0.154834
214.149, 0.15548
214.15, 0.156126
214.151, 0.156769
214.152, 0.15741
214.153, 0.158048
214.154, 0.158683
214.155, 0.159316
214.156, 0.159946
214.157, 0.160575
214.158, 0.161201
214.159, 0.161825
214.16, 0.162448
214.161, 0.163069
214.162, 0.163689
214.163, 0.164307
214.164, 0.164923
214.165, 0.165539
214.166, 0.166153
214.167, 0.166765
214.168, 0.167377
214.169, 0.167987
214.17, 0.168597
214.171, 0.169208
214.172, 0.169818
214.173, 0.170429
214.174, 0.17104
214.175, 0.171651
214.176, 0.172262
214.177, 0.172873
214.178, 0.173484
214.179, 0.174095
214.18, 0.174706
214.181, 0.175317
214.182, 0.175927
214.183, 0.176536
214.184, 0.177144
214.185, 0.177751
214.186, 0.178358
214.187, 0.178976
214.188, 0.179604
214.189, 0.180243
214.19, 0.18089
214.191, 0.181545
214.192, 0.182207
214.193, 0.182874
214.194, 0.183548
214.195, 0.184227
214.196, 0.184911
214.197, 0.185601
214.198, 0.186294
214.199, 0.186993
214.2, 0.187682
214.201, 0.188364
214.202, 0.18904
214.203, 0.18971
214.204, 0.190376
214.205, 0.191037
214.206, 0.191617
214.207, 0.192242
214.208, 0.1929
214.209, 0.19358
214.21, 0.194277
214.211, 0.194991
214.212, 0.195717
214.213, 0.196455
214.214, 0.197202
214.215, 0.197933
214.216, 0.198591
214.217, 0.199186
214.218, 0.199726
214.219, 0.200218
214.22, 0.200668
214.221, 0.201081
214.222, 0.201462
214.223, 0.201815
214.224, 0.202144
214.225, 0.202453
214.226, 0.202743
214.227, 0.202994
214.228, 0.203207
214.229, 0.203385
214.23, 0.203528
214.231, 0.203637
214.232, 0.203715
214.233, 0.203761
214.234, 0.203778
214.235, 0.203765
214.236, 0.203725
214.237, 0.203656
214.238, 0.20356
214.239, 0.203438
214.24, 0.20329
214.241, 0.203118
214.242, 0.202922
214.243, 0.202702
214.244, 0.202458
214.245, 0.202193
214.246, 0.201904
214.247, 0.201594
214.248, 0.201262
214.249, 0.200954
214.25, 0.200664
214.251, 0.200386
214.252, 0.200116
214.253, 0.199851
214.254, 0.199587
214.255, 0.199321
214.256, 0.199051
214.257, 0.198776
214.258, 0.19849
214.259, 0.198194
214.26, 0.197887
214.261, 0.197566
214.262, 0.197232
214.263, 0.196882
214.264, 0.196518
214.265, 0.196139
214.266, 0.195746
214.267, 0.195341
214.268, 0.194923
214.269, 0.194494
214.27, 0.194053
214.271, 0.193601
214.272, 0.193139
214.273, 0.192667
214.274, 0.192184
214.275, 0.191691
214.276, 0.191188
214.277, 0.190674
214.278, 0.190151
214.279, 0.189618
214.28, 0.189075
214.281, 0.188523
214.282, 0.187962
214.283, 0.187392
214.284, 0.186813
214.285, 0.186226
214.286, 0.185628
214.287, 0.18501
214.288, 0.184375
214.289, 0.183723
214.29, 0.183057
214.291, 0.182378
214.292, 0.181686
214.293, 0.18098
214.294, 0.180261
214.295, 0.179531
214.296, 0.17879
214.297, 0.178039
214.298, 0.177279
214.299, 0.17651
214.3, 0.175732
214.301, 0.174946
214.302, 0.174153
214.303, 0.173351
214.304, 0.172543
214.305, 0.171728
214.306, 0.170905
214.307, 0.170077
214.308, 0.169241
214.309, 0.168399
214.31, 0.16755
214.311, 0.166695
214.312, 0.165842
214.313, 0.164992
214.314, 0.164145
214.315, 0.163303
214.316, 0.162464
214.317, 0.161644
214.318, 0.160812
214.319, 0.159973
214.32, 0.159129
214.321, 0.15828
214.322, 0.157425
214.323, 0.156565
214.324, 0.155699
214.325, 0.154825
214.326, 0.153945
214.327, 0.153056
214.328, 0.15216
214.329, 0.151256
214.33, 0.150344
214.331, 0.149425
214.332, 0.148497
214.333, 0.147562
214.334, 0.146619
214.335, 0.145668
214.336, 0.144709
214.337, 0.143742
214.338, 0.14277
214.339, 0.141792
214.34, 0.140812
214.341, 0.13983
214.342, 0.138839
214.343, 0.13784
214.344, 0.136834
214.345, 0.135821
214.346, 0.134801
214.347, 0.133776
214.348, 0.132745
214.349, 0.131708
214.35, 0.130667
214.351, 0.129622
214.352, 0.128582
214.353, 0.127549
214.354, 0.12652
214.355, 0.125498
214.356, 0.12448
214.357, 0.123468
214.358, 0.122462
214.359, 0.121462
214.36, 0.120467
214.361, 0.119477
214.362, 0.118493
214.363, 0.117514
214.364, 0.116541
214.365, 0.115572
214.366, 0.114609
214.367, 0.11365
214.368, 0.112696
214.369, 0.111747
214.37, 0.110803
214.371, 0.109864
214.372, 0.108929
214.373, 0.107998
214.374, 0.107072
214.375, 0.10615
214.376, 0.105233
214.377, 0.10432
214.378, 0.103412
214.379, 0.102508
214.38, 0.101608
214.381, 0.100713
214.382, 0.0998221
214.383, 0.0989369
214.384, 0.0980567
214.385, 0.097196
214.386, 0.096354
214.387, 0.0955298
214.388, 0.0947231
214.389, 0.0939305
214.39, 0.0931518
214.391, 0.0923867
214.392, 0.0916351
214.393, 0.090897
214.394, 0.0901724
214.395, 0.089461
214.396, 0.0887627
214.397, 0.0880774
214.398, 0.0874051
214.399, 0.0867456
214.4, 0.0860988
214.401, 0.0854646
214.402, 0.0848432
214.403, 0.0842343
214.404, 0.0836457
214.405, 0.083077
214.406, 0.0825277
214.407, 0.0819976
214.408, 0.0814864
214.409, 0.0809939
214.41, 0.0805199
214.411, 0.0800641
214.412, 0.0796262
214.413, 0.0792062
214.414, 0.0788016
214.415, 0.0784112
214.416, 0.0780344
214.417, 0.0776719
214.418, 0.0773238
214.419, 0.0769899
214.42, 0.0766704
214.421, 0.0763651
214.422, 0.0760635
214.423, 0.0757868
214.424, 0.0755367
214.425, 0.075313
214.426, 0.075116
214.427, 0.0749448
214.428, 0.0747985
214.429, 0.0746705
214.43, 0.0745752
214.431, 0.0745075
214.432, 0.074466
214.433, 0.0744503
214.434, 0.0744598
214.435, 0.0744939
214.436, 0.0745516
214.437, 0.0746332
214.438, 0.0747374
214.439, 0.0748677
214.44, 0.0750222
214.441, 0.0752013
214.442, 0.0754054
214.443, 0.0756326
214.444, 0.075882
214.445, 0.0761527
214.446, 0.0764442
214.447, 0.0767557
214.448, 0.0770866
214.449, 0.0774471
214.45, 0.0778355
214.451, 0.0782457
214.452, 0.0786858
214.453, 0.0791469
214.454, 0.0796289
214.455, 0.0801312
214.456, 0.0807179
214.457, 0.0813985
214.458, 0.0820984
214.459, 0.0828185
214.46, 0.083557
214.461, 0.0843123
214.462, 0.0850654
214.463, 0.0858383
214.464, 0.086634
214.465, 0.0874512
214.466, 0.0882895
214.467, 0.0891446
214.468, 0.0900061
214.469, 0.0908919
214.47, 0.0918011
214.471, 0.0927324
214.472, 0.0936862
214.473, 0.0946612
214.474, 0.0956561
214.475, 0.0966573
214.476, 0.0976647
214.477, 0.098677
214.478, 0.0996923
214.479, 0.10071
214.48, 0.101729
214.481, 0.102749
214.482, 0.103767
214.483, 0.104783
214.484, 0.105802
214.485, 0.106823
214.486, 0.107842
214.487, 0.108859
214.488, 0.109869
214.489, 0.11087
214.49, 0.111861
214.491, 0.11284
214.492, 0.113809
214.493, 0.114771
214.494, 0.115722
214.495, 0.116662
214.496, 0.117589
214.497, 0.117979
214.498, 0.118214
214.499, 0.118345
214.5, 0.118457
214.501, 0.118564
214.502, 0.118614
214.503, 0.118626
214.504, 0.118604
214.505, 0.118551
214.506, 0.118468
214.507, 0.118358
214.508, 0.118217
214.509, 0.118052
214.51, 0.117864
214.511, 0.117655
214.512, 0.117426
214.513, 0.117179
214.514, 0.116913
214.515, 0.116626
214.516, 0.116317
214.517, 0.115984
214.518, 0.115628
214.519, 0.11525
214.52, 0.114852
214.521, 0.114434
214.522, 0.113999
214.523, 0.113547
214.524, 0.113079
214.525, 0.112595
214.526, 0.112095
214.527, 0.111582
214.528, 0.111056
214.529, 0.110519
214.53, 0.109969
214.531, 0.109406
214.532, 0.108831
214.533, 0.108242
214.534, 0.107641
214.535, 0.107027
214.536, 0.106399
214.537, 0.105752
214.538, 0.105084
214.539, 0.104398
214.54, 0.103697
214.541, 0.10298
214.542, 0.102249
214.543, 0.101501
214.544, 0.100739
214.545, 0.0999616
214.546, 0.0991687
214.547, 0.0983605
214.548, 0.097537
214.549, 0.0966975
214.55, 0.0958418
214.551, 0.0949704
214.552, 0.0940829
214.553, 0.093179
214.554, 0.0922586
214.555, 0.0913213
214.556, 0.0903672
214.557, 0.0893961
214.558, 0.0884079
214.559, 0.0874028
214.56, 0.0863806
214.561, 0.0853427
214.562, 0.0842888
214.563, 0.083219
214.564, 0.0821331
214.565, 0.0810322
214.566, 0.0799066
214.567, 0.0787552
214.568, 0.0775859
214.569, 0.0763996
214.57, 0.0751989
214.571, 0.0739841
214.572, 0.0727557
214.573, 0.0715144
214.574, 0.0702605
214.575, 0.0689966
214.576, 0.0677228
214.577, 0.0664399
214.578, 0.0651478
214.579, 0.0638466
214.58, 0.0625368
214.581, 0.0612181
214.582, 0.0598907
214.583, 0.0585543
214.584, 0.0572089
214.585, 0.0558552
214.586, 0.0544931
214.587, 0.0531239
214.588, 0.0517475
214.589, 0.0503637
214.59, 0.0489725
214.591, 0.0475736
214.592, 0.0461679
214.593, 0.0447708
214.594, 0.0433914
214.595, 0.0420108
214.596, 0.0406351
214.597, 0.0392615
214.598, 0.0378941
214.599, 0.036531
214.6, 0.0351773
214.601, 0.033832
214.602, 0.0324963
214.603, 0.0311736
214.604, 0.0298587
214.605, 0.0285518
214.606, 0.0272536
214.607, 0.0259656
214.608, 0.0246875
214.609, 0.0234179
214.61, 0.0221565
214.611, 0.0209036
214.612, 0.0196592
214.613, 0.0184233
214.614, 0.0171958
214.615, 0.0159765
214.616, 0.0147655
214.617, 0.0135626
214.618, 0.0123676
214.619, 0.0111806
214.62, 0.0100062
214.621, 0.00884339
214.622, 0.00769238
214.623, 0.00655304
214.624, 0.00542561
214.625, 0.004309
214.626, 0.00318422
214.627, 0.0020542
214.628, 0.000921205
214.629, -0.000212089
214.63, -0.00134427
214.631, -0.00247654
214.632, -0.00359827
214.633, -0.0047087
214.634, -0.00581479
214.635, -0.00691446
214.636, -0.00800513
214.637, -0.00909186
214.638, -0.0101699
214.639, -0.0112399
214.64, -0.0123007
214.641, -0.013358
214.642, -0.0144041
214.643, -0.0154396
214.644, -0.016464
214.645, -0.0174779
214.646, -0.0184802
214.647, -0.0194725
214.648, -0.020457
214.649, -0.0214311
214.65, -0.0223988
214.651, -0.023362
214.652, -0.0243113
214.653, -0.0252508
214.654, -0.0261886
214.655, -0.0271153
214.656, -0.0280302
214.657, -0.0289391
214.658, -0.0298332
214.659, -0.0307126
214.66, -0.0315779
214.661, -0.0324286
214.662, -0.033266
214.663, -0.0340908
214.664, -0.0349025
214.665, -0.0357021
214.666, -0.0364872
214.667, -0.0372584
214.668, -0.0380157
214.669, -0.0387593
214.67, -0.03949
214.671, -0.0402085
214.672, -0.0409151
214.673, -0.0416101
214.674, -0.0422937
214.675, -0.0429663
214.676, -0.0436281
214.677, -0.0442795
214.678, -0.0449203
214.679, -0.0455506
214.68, -0.0461658
214.681, -0.0467657
214.682, -0.0473523
214.683, -0.0479261
214.684, -0.0484886
214.685, -0.0490406
214.686, -0.0495828
214.687, -0.0501156
214.688, -0.0506406
214.689, -0.0511596
214.69, -0.0516727
214.691, -0.0521801
214.692, -0.0526819
214.693, -0.0531782
214.694, -0.0536691
214.695, -0.0541547
214.696, -0.0546351
214.697, -0.0551086
214.698, -0.0555781
214.699, -0.0560433
214.7, -0.0565041
214.701, -0.056961
214.702, -0.0574139
214.703, -0.0578625
214.704, -0.0583083
214.705, -0.0587513
214.706, -0.0591912
214.707, -0.0596257
214.708, -0.0600537
214.709, -0.0604735
214.71, -0.0609086
214.711, -0.0613559
214.712, -0.0618144
214.713, -0.0622823
214.714, -0.0627583
214.715, -0.0632412
214.716, -0.06373
214.717, -0.0642241
214.718, -0.0647227
214.719, -0.0652253
214.72, -0.0657313
214.721, -0.0662402
214.722, -0.0667519
214.723, -0.0672651
214.724, -0.0677761
214.725, -0.0682823
214.726, -0.068782
214.727, -0.0692745
214.728, -0.0697559
214.729, -0.0702395
214.73, -0.0707229
214.731, -0.0712041
214.732, -0.0716823
214.733, -0.0721554
214.734, -0.0726232
214.735, -0.0730872
214.736, -0.0735465
214.737, -0.0740016
214.738, -0.0744521
214.739, -0.074898
214.74, -0.0753392
214.741, -0.0757728
214.742, -0.0761998
214.743, -0.0766206
214.744, -0.0770356
214.745, -0.0774449
214.746, -0.0778488
214.747, -0.0782474
214.748, -0.0786409
214.749, -0.0790294
214.75, -0.0794129
214.751, -0.0797908
214.752, -0.0801609
214.753, -0.0805235
214.754, -0.0808787
214.755, -0.0812267
214.756, -0.0815674
214.757, -0.0819008
214.758, -0.0822269
214.759, -0.082546
214.76, -0.0828579
214.761, -0.0831627
214.762, -0.0834604
214.763, -0.083751
214.764, -0.0840346
214.765, -0.0843109
214.766, -0.0845803
214.767, -0.0848427
214.768, -0.085098
214.769, -0.0853464
214.77, -0.0855878
214.771, -0.0858223
214.772, -0.0860499
214.773, -0.0862732
214.774, -0.0864917
214.775, -0.0867052
214.776, -0.0869162
214.777, -0.0871243
214.778, -0.0873251
214.779, -0.0875183
214.78, -0.0877043
214.781, -0.0878827
214.782, -0.0880537
214.783, -0.0882171
214.784, -0.0883731
214.785, -0.0885218
214.786, -0.0886632
214.787, -0.0887973
214.788, -0.0889243
214.789, -0.0890441
214.79, -0.0891568
214.791, -0.0892624
214.792, -0.0893609
214.793, -0.0894524
214.794, -0.0895369
214.795, -0.0896146
214.796, -0.0896856
214.797, -0.0897495
214.798, -0.0898066
214.799, -0.0898568
214.8, -0.0899003
214.801, -0.0899372
214.802, -0.0899675
214.803, -0.0899912
214.804, -0.0900096
214.805, -0.090022
214.806, -0.0900286
214.807, -0.0900296
214.808, -0.090025
214.809, -0.0900148
214.81, -0.0899994
214.811, -0.0899788
214.812, -0.0899531
214.813, -0.0899223
214.814, -0.0898839
214.815, -0.0898377
214.816, -0.0897841
214.817, -0.0897227
214.818, -0.0896539
214.819, -0.0895779
214.82, -0.0894951
214.821, -0.0894054
214.822, -0.089309
214.823, -0.0892063
214.824, -0.0890973
214.825, -0.0889822
214.826, -0.0888606
214.827, -0.0887327
214.828, -0.0885986
214.829, -0.0884584
214.83, -0.0883123
214.831, -0.0881603
214.832, -0.0880028
214.833, -0.0878396
214.834, -0.0876707
214.835, -0.0874943
214.836, -0.0873142
214.837, -0.0871341
214.838, -0.0869535
214.839, -0.0867722
214.84, -0.0865899
214.841, -0.0864065
214.842, -0.0862217
214.843, -0.0860354
214.844, -0.0858474
214.845, -0.0856577
214.846, -0.0854662
214.847, -0.0852727
214.848, -0.0850763
214.849, -0.0848769
214.85, -0.0846748
214.851, -0.0844698
214.852, -0.084262
214.853, -0.0840516
214.854, -0.0838543
214.855, -0.0836513
214.856, -0.0834425
214.857, -0.0832284
214.858, -0.0830093
214.859, -0.0827845
214.86, -0.0825544
214.861, -0.0823194
214.862, -0.0820791
214.863, -0.081834
214.864, -0.0815843
214.865, -0.0813297
214.866, -0.0810707
214.867, -0.0808072
214.868, -0.0805396
214.869, -0.080268
214.87, -0.0799925
214.871, -0.0797134
214.872, -0.0794306
214.873, -0.0791444
214.874, -0.0788548
214.875, -0.0785612
214.876, -0.0782636
214.877, -0.0779621
214.878, -0.0776585
214.879, -0.0773526
214.88, -0.0770435
214.881, -0.0767311
214.882, -0.0764154
214.883, -0.0760964
214.884, -0.0757741
214.885, -0.0754484
214.886, -0.0751195
214.887, -0.0747874
214.888, -0.0744522
214.889, -0.074114
214.89, -0.0737636
214.891, -0.0734074
214.892, -0.0730454
214.893, -0.0726777
214.894, -0.0723045
214.895, -0.0719258
214.896, -0.071542
214.897, -0.0711533
214.898, -0.0707598
214.899, -0.0703615
214.9, -0.0699588
214.901, -0.0695519
214.902, -0.0691409
214.903, -0.0687259
214.904, -0.0683071
214.905, -0.0678844
214.906, -0.0674581
214.907, -0.0670294
214.908, -0.0665983
214.909, -0.0661643
214.91, -0.0657284
214.911, -0.0652909
214.912, -0.0648519
214.913, -0.0644114
214.914, -0.0639695
214.915, -0.0635263
214.916, -0.0630818
214.917, -0.0626359
214.918, -0.0621886
214.919, -0.06174
214.92, -0.06129
214.921, -0.0608386
214.922, -0.0603858
214.923, -0.0599315
214.924, -0.0594758
214.925, -0.0590185
214.926, -0.0585597
214.927, -0.0581034
214.928, -0.0576519
214.929, -0.0572055
214.93, -0.0567639
214.931, -0.0563264
214.932, -0.0558926
214.933, -0.0554628
214.934, -0.0550368
214.935, -0.0546145
214.936, -0.0541959
214.937, -0.0537809
214.938, -0.0533671
214.939, -0.0529547
214.94, -0.0525434
214.941, -0.0521329
214.942, -0.0517231
214.943, -0.0513148
214.944, -0.0509073
214.945, -0.0505006
214.946, -0.0500946
214.947, -0.0496892
214.948, -0.0492848
214.949, -0.0488812
214.95, -0.0484784
214.951, -0.0480763
214.952, -0.047675
214.953, -0.0472744
214.954, -0.0468746
214.955, -0.0464754
214.956, -0.0460769
214.957, -0.0456844
214.958, -0.045299
214.959, -0.0449525
214.96, -0.0446795
214.961, -0.0444763
214.962, -0.0443387
214.963, -0.0442657
214.964, -0.0442545
214.965, -0.0442479
214.966, -0.0442456
214.967, -0.0442477
214.968, -0.044256
214.969, -0.0442677
214.97, -0.0442821
214.971, -0.044299
214.972, -0.0443179
214.973, -0.0443386
214.974, -0.0443611
214.975, -0.0443804
214.976, -0.0443829
214.977, -0.0443705
214.978, -0.0443451
214.979, -0.0443082
214.98, -0.0442612
214.981, -0.0442053
214.982, -0.0441416
214.983, -0.0440708
214.984, -0.0439939
214.985, -0.0439116
214.986, -0.0438243
214.987, -0.0437328
214.988, -0.0436374
214.989, -0.0435385
214.99, -0.0434362
214.991, -0.043331
214.992, -0.0432233
214.993, -0.0431133
214.994, -0.0430012
214.995, -0.0428872
214.996, -0.0427716
214.997, -0.0426544
214.998, -0.0425369
214.999, -0.04238
215, -0.0421875
215.001, -0.0419626
215.002, -0.0417086
215.003, -0.0414284
215.004, -0.0411249
215.005, -0.0408072
215.006, -0.0404707
215.007, -0.0401085
215.008, -0.0397209
215.009, -0.0393081
215.01, -0.0388699
215.011, -0.0384064
215.012, -0.0379178
215.013, -0.0374044
215.014, -0.0368663
215.015, -0.0363037
215.016, -0.035717
215.017, -0.0351061
215.018, -0.0344714
215.019, -0.0338247
215.02, -0.0331646
215.021, -0.0324899
215.022, -0.0318033
215.023, -0.0311049
215.024, -0.0303947
215.025, -0.0296723
215.026, -0.0289374
215.027, -0.0281905
215.028, -0.0274303
215.029, -0.0266562
215.03, -0.0258669
215.031, -0.025062
215.032, -0.0242415
215.033, -0.023405
215.034, -0.0225524
215.035, -0.0216836
215.036, -0.0207981
215.037, -0.0198959
215.038, -0.0189765
215.039, -0.0180399
215.04, -0.017086
215.041, -0.0161147
215.042, -0.0151258
215.043, -0.0141195
215.044, -0.0130956
215.045, -0.0120534
215.046, -0.0109888
215.047, -0.00989575
215.048, -0.00877562
215.049, -0.00762956
215.05, -0.00645856
215.051, -0.00526347
215.052, -0.00404636
215.053, -0.0028014
215.054, -0.00153329
215.055, -0.000245302
215.056, 0.0010613
215.057, 0.00236772
215.058, 0.00367279
215.059, 0.00497692
215.06, 0.00628022
215.061, 0.00758234
215.062, 0.008883
215.063, 0.0101926
215.064, 0.0115103
215.065, 0.0128362
215.066, 0.0141701
215.067, 0.0155113
215.068, 0.0168594
215.069, 0.0182137
215.07, 0.019574
215.071, 0.0209397
215.072, 0.0223111
215.073, 0.0236878
215.074, 0.0250695
215.075, 0.0264558
215.076, 0.0278459
215.077, 0.0292411
215.078, 0.030641
215.079, 0.0320452
215.08, 0.0334536
215.081, 0.0348658
215.082, 0.0362817
215.083, 0.037701
215.084, 0.0391234
215.085, 0.0405487
215.086, 0.0419768
215.087, 0.0434083
215.088, 0.0448429
215.089, 0.0462804
215.09, 0.0477209
215.091, 0.0491541
215.092, 0.0505819
215.093, 0.0520051
215.094, 0.0534223
215.095, 0.0548276
215.096, 0.056224
215.097, 0.0576126
215.098, 0.0589936
215.099, 0.0603673
215.1, 0.0617338
215.101, 0.0630942
215.102, 0.0644489
215.103, 0.065798
215.104, 0.0671417
215.105, 0.0684791
215.106, 0.069813
215.107, 0.0711433
215.108, 0.0724698
215.109, 0.0737924
215.11, 0.0751112
215.111, 0.076426
215.112, 0.0777367
215.113, 0.0790433
215.114, 0.0803458
215.115, 0.081644
215.116, 0.082938
215.117, 0.0842277
215.118, 0.0855155
215.119, 0.0868014
215.12, 0.0880852
215.121, 0.0893669
215.122, 0.0906438
215.123, 0.0919172
215.124, 0.0931882
215.125, 0.0944573
215.126, 0.0957248
215.127, 0.0969915
215.128, 0.0982574
215.129, 0.0995232
215.13, 0.100789
215.131, 0.102055
215.132, 0.103322
215.133, 0.104589
215.134, 0.105856
215.135, 0.107125
215.136, 0.108394
215.137, 0.109663
215.138, 0.11094
215.139, 0.112223
215.14, 0.113512
215.141, 0.114807
215.142, 0.116108
215.143, 0.117415
215.144, 0.118727
215.145, 0.120054
215.146, 0.12138
215.147, 0.122705
215.148, 0.124028
215.149, 0.125347
215.15, 0.126665
215.151, 0.12798
215.152, 0.129296
215.153, 0.130612
215.154, 0.131922
215.155, 0.133227
215.156, 0.134525
215.157, 0.135819
215.158, 0.137108
215.159, 0.138393
215.16, 0.139673
215.161, 0.140949
215.162, 0.142222
215.163, 0.143491
215.164, 0.144756
215.165, 0.146018
215.166, 0.147276
215.167, 0.148532
215.168, 0.149784
215.169, 0.151034
215.17, 0.152281
215.171, 0.153525
215.172, 0.154767
215.173, 0.156007
215.174, 0.157244
215.175, 0.158479
215.176, 0.159712
215.177, 0.160944
215.178, 0.162175
215.179, 0.163404
215.18, 0.164632
215.181, 0.165863
215.182, 0.167097
215.183, 0.168335
215.184, 0.169576
215.185, 0.17082
215.186, 0.172067
215.187, 0.173318
215.188, 0.174571
215.189, 0.175826
215.19, 0.177085
215.191, 0.178347
215.192, 0.179611
215.193, 0.180879
215.194, 0.182149
215.195, 0.183423
215.196, 0.184699
215.197, 0.185979
215.198, 0.187262
215.199, 0.188549
215.2, 0.189837
215.201, 0.191129
215.202, 0.192424
215.203, 0.193722
215.204, 0.195021
215.205, 0.196322
215.206, 0.197624
215.207, 0.198928
215.208, 0.200234
215.209, 0.201541
215.21, 0.202851
215.211, 0.204162
215.212, 0.205477
215.213, 0.206798
215.214, 0.208124
215.215, 0.209456
215.216, 0.210795
215.217, 0.21214
215.218, 0.213496
215.219, 0.214747
215.22, 0.215899
215.221, 0.216959
215.222, 0.217955
215.223, 0.21891
215.224, 0.219833
215.225, 0.220723
215.226, 0.221591
215.227, 0.222439
215.228, 0.223271
215.229, 0.224089
215.23, 0.224894
215.231, 0.225684
215.232, 0.226463
215.233, 0.227235
215.234, 0.228
215.235, 0.228761
215.236, 0.229518
215.237, 0.23027
215.238, 0.231017
215.239, 0.23176
215.24, 0.232503
215.241, 0.233253
215.242, 0.234008
215.243, 0.234766
215.244, 0.235525
215.245, 0.236286
215.246, 0.237049
215.247, 0.237812
215.248, 0.238574
215.249, 0.239337
215.25, 0.240099
215.251, 0.240861
215.252, 0.241623
215.253, 0.242406
215.254, 0.243166
215.255, 0.243895
215.256, 0.244597
215.257, 0.245278
215.258, 0.245939
215.259, 0.246584
215.26, 0.247214
215.261, 0.247832
215.262, 0.248441
215.263, 0.249044
215.264, 0.249625
215.265, 0.250198
215.266, 0.250752
215.267, 0.251284
215.268, 0.251798
215.269, 0.252297
215.27, 0.252784
215.271, 0.253267
215.272, 0.253738
215.273, 0.2542
215.274, 0.254657
215.275, 0.255108
215.276, 0.255552
215.277, 0.255992
215.278, 0.256428
