sim_time, big_dog?world_pose/orientation/yaw
213.988, -0.311928
213.989, -0.311775
213.99, -0.311621
213.991, -0.311455
213.992, -0.311279
213.993, -0.311092
213.994, -0.310895
213.995, -0.310688
213.996, -0.310471
213.997, -0.310244
213.998, -0.310008
213.999, -0.309763
214, -0.309509
214.001, -0.309246
214.002, -0.308974
214.003, -0.308695
214.004, -0.308407
214.005, -0.308111
214.006, -0.307807
214.007, -0.307493
214.008, -0.307173
214.009, -0.306843
214.01, -0.306506
214.011, -0.306159
214.012, -0.305804
214.013, -0.305442
214.014, -0.305071
214.015, -0.304693
214.016, -0.304307
214.017, -0.303917
214.018, -0.303521
214.019, -0.303122
214.02, -0.302719
214.021, -0.30231
214.022, -0.301895
214.023, -0.301475
214.024, -0.30105
214.025, -0.300618
214.026, -0.300181
214.027, -0.299737
214.028, -0.299286
214.029, -0.298829
214.03, -0.298367
214.031, -0.297898
214.032, -0.297423
214.033, -0.296942
214.034, -0.296453
214.035, -0.295958
214.036, -0.295457
214.037, -0.294948
214.038, -0.294433
214.039, -0.293911
214.04, -0.293383
214.041, -0.292848
214.042, -0.292307
214.043, -0.291758
214.044, -0.291203
214.045, -0.290642
214.046, -0.290074
214.047, -0.2895
214.048, -0.288918
214.049, -0.288327
214.05, -0.287731
214.051, -0.287128
214.052, -0.286518
214.053, -0.285903
214.054, -0.28528
214.055, -0.284652
214.056, -0.284017
214.057, -0.283375
214.058, -0.282728
214.059, -0.282075
214.06, -0.281416
214.061, -0.280752
214.062, -0.280082
214.063, -0.279407
214.064, -0.278726
214.065, -0.27804
214.066, -0.277349
214.067, -0.276652
214.068, -0.275949
214.069, -0.27524
214.07, -0.274525
214.071, -0.273804
214.072, -0.273077
214.073, -0.272344
214.074, -0.271606
214.075, -0.270861
214.076, -0.27011
214.077, -0.269351
214.078, -0.268586
214.079, -0.267817
214.08, -0.26704
214.081, -0.266259
214.082, -0.265473
214.083, -0.264679
214.084, -0.26388
214.085, -0.263078
214.086, -0.262273
214.087, -0.261466
214.088, -0.260656
214.089, -0.259842
214.09, -0.259025
214.091, -0.258205
214.092, -0.25738
214.093, -0.256552
214.094, -0.25572
214.095, -0.254884
214.096, -0.254043
214.097, -0.253199
214.098, -0.252348
214.099, -0.251492
214.1, -0.25063
214.101, -0.249762
214.102, -0.248888
214.103, -0.248012
214.104, -0.247129
214.105, -0.246238
214.106, -0.245341
214.107, -0.244437
214.108, -0.243525
214.109, -0.242606
214.11, -0.24168
214.111, -0.240746
214.112, -0.239805
214.113, -0.238859
214.114, -0.23791
214.115, -0.236956
214.116, -0.235998
214.117, -0.235037
214.118, -0.23407
214.119, -0.233098
214.12, -0.232121
214.121, -0.231139
214.122, -0.230152
214.123, -0.229159
214.124, -0.228161
214.125, -0.227158
214.126, -0.226149
214.127, -0.225134
214.128, -0.224114
214.129, -0.223087
214.13, -0.222056
214.131, -0.221018
214.132, -0.219974
214.133, -0.218923
214.134, -0.217866
214.135, -0.216802
214.136, -0.215732
214.137, -0.214655
214.138, -0.213573
214.139, -0.212484
214.14, -0.211389
214.141, -0.210288
214.142, -0.209181
214.143, -0.208067
214.144, -0.206947
214.145, -0.205821
214.146, -0.204688
214.147, -0.203549
214.148, -0.202403
214.149, -0.201252
214.15, -0.200093
214.151, -0.198928
214.152, -0.197756
214.153, -0.196576
214.154, -0.195391
214.155, -0.194198
214.156, -0.192999
214.157, -0.191793
214.158, -0.190582
214.159, -0.189364
214.16, -0.188139
214.161, -0.186909
214.162, -0.185672
214.163, -0.184429
214.164, -0.183181
214.165, -0.181926
214.166, -0.180665
214.167, -0.179397
214.168, -0.178124
214.169, -0.176846
214.17, -0.17556
214.171, -0.174269
214.172, -0.172971
214.173, -0.171667
214.174, -0.170356
214.175, -0.169039
214.176, -0.167716
214.177, -0.166386
214.178, -0.16505
214.179, -0.163708
214.18, -0.16236
214.181, -0.161005
214.182, -0.159644
214.183, -0.158276
214.184, -0.156902
214.185, -0.155522
214.186, -0.154135
214.187, -0.152743
214.188, -0.151346
214.189, -0.149943
214.19, -0.148534
214.191, -0.14712
214.192, -0.1457
214.193, -0.144275
214.194, -0.142843
214.195, -0.141406
214.196, -0.139963
214.197, -0.138515
214.198, -0.13706
214.199, -0.1356
214.2, -0.134132
214.201, -0.132654
214.202, -0.131168
214.203, -0.129673
214.204, -0.128168
214.205, -0.126655
214.206, -0.125144
214.207, -0.12365
214.208, -0.122167
214.209, -0.120683
214.21, -0.119199
214.211, -0.117713
214.212, -0.116226
214.213, -0.114738
214.214, -0.113249
214.215, -0.111756
214.216, -0.110264
214.217, -0.108774
214.218, -0.107285
214.219, -0.105799
214.22, -0.104315
214.221, -0.102833
214.222, -0.101354
214.223, -0.0998778
214.224, -0.098404
214.225, -0.0969327
214.226, -0.095464
214.227, -0.0939941
214.228, -0.0925235
214.229, -0.0910526
214.23, -0.0895819
214.231, -0.088111
214.232, -0.0866405
214.233, -0.0851705
214.234, -0.0837011
214.235, -0.0822326
214.236, -0.080765
214.237, -0.0792988
214.238, -0.0778341
214.239, -0.0763705
214.24, -0.074908
214.241, -0.0734466
214.242, -0.0719865
214.243, -0.0705281
214.244, -0.0690712
214.245, -0.0676158
214.246, -0.0661617
214.247, -0.0647095
214.248, -0.063259
214.249, -0.0618077
214.25, -0.0603558
214.251, -0.0589034
214.252, -0.0574507
214.253, -0.0559976
214.254, -0.0545444
214.255, -0.053091
214.256, -0.0516375
214.257, -0.0501838
214.258, -0.0487313
214.259, -0.0472796
214.26, -0.0458287
214.261, -0.0443784
214.262, -0.0429287
214.263, -0.0414884
214.264, -0.040057
214.265, -0.038635
214.266, -0.0372214
214.267, -0.0358158
214.268, -0.0344176
214.269, -0.0330263
214.27, -0.0316419
214.271, -0.0302639
214.272, -0.028892
214.273, -0.027526
214.274, -0.0261655
214.275, -0.0248109
214.276, -0.0234619
214.277, -0.0221183
214.278, -0.02078
214.279, -0.0194467
214.28, -0.0181182
214.281, -0.0167943
214.282, -0.0154749
214.283, -0.0141596
214.284, -0.0128485
214.285, -0.0115414
214.286, -0.0102365
214.287, -0.00893329
214.288, -0.00763241
214.289, -0.00633377
214.29, -0.00503772
214.291, -0.00374453
214.292, -0.00245437
214.293, -0.00116846
214.294, 0.000113264
214.295, 0.00139081
214.296, 0.00266425
214.297, 0.00393368
214.298, 0.00519918
214.299, 0.00646074
214.3, 0.00771846
214.301, 0.00897242
214.302, 0.0102227
214.303, 0.0114693
214.304, 0.0127124
214.305, 0.0139521
214.306, 0.0151884
214.307, 0.0164216
214.308, 0.0176515
214.309, 0.0188784
214.31, 0.0201023
214.311, 0.0213233
214.312, 0.0225327
214.313, 0.0237315
214.314, 0.0249204
214.315, 0.0260998
214.316, 0.0272704
214.317, 0.0284565
214.318, 0.029627
214.319, 0.0307811
214.32, 0.0319193
214.321, 0.0330416
214.322, 0.0341482
214.323, 0.0352393
214.324, 0.0363152
214.325, 0.037376
214.326, 0.0384218
214.327, 0.0394528
214.328, 0.0404691
214.329, 0.0414711
214.33, 0.0424586
214.331, 0.0434319
214.332, 0.044391
214.333, 0.0453361
214.334, 0.0462672
214.335, 0.0471844
214.336, 0.0480877
214.337, 0.0489772
214.338, 0.0498528
214.339, 0.0507145
214.34, 0.0515629
214.341, 0.0523984
214.342, 0.0532214
214.343, 0.0540321
214.344, 0.0548303
214.345, 0.0556161
214.346, 0.0563893
214.347, 0.0571499
214.348, 0.0578979
214.349, 0.0586334
214.35, 0.0593564
214.351, 0.0600668
214.352, 0.0607664
214.353, 0.0614553
214.354, 0.0621337
214.355, 0.0628016
214.356, 0.0634592
214.357, 0.0641058
214.358, 0.0647418
214.359, 0.0653673
214.36, 0.0659825
214.361, 0.0665874
214.362, 0.0671824
214.363, 0.0677677
214.364, 0.0683433
214.365, 0.0689092
214.366, 0.0694657
214.367, 0.0700126
214.368, 0.07055
214.369, 0.0710779
214.37, 0.0715963
214.371, 0.0721052
214.372, 0.0726047
214.373, 0.0730947
214.374, 0.0735754
214.375, 0.0740467
214.376, 0.0745087
214.377, 0.0749614
214.378, 0.0754049
214.379, 0.0758393
214.38, 0.0762645
214.381, 0.0766807
214.382, 0.0770879
214.383, 0.0774861
214.384, 0.0778761
214.385, 0.0782592
214.386, 0.0786354
214.387, 0.0790044
214.388, 0.0793662
214.389, 0.0797209
214.39, 0.0800687
214.391, 0.0804095
214.392, 0.0807432
214.393, 0.0810703
214.394, 0.0813909
214.395, 0.0817047
214.396, 0.0820118
214.397, 0.0823121
214.398, 0.0826057
214.399, 0.0828925
214.4, 0.0831725
214.401, 0.0834456
214.402, 0.083712
214.403, 0.0839718
214.404, 0.0842259
214.405, 0.0844742
214.406, 0.0847169
214.407, 0.0849537
214.408, 0.0851849
214.409, 0.0854103
214.41, 0.0856301
214.411, 0.085844
214.412, 0.0860522
214.413, 0.0862547
214.414, 0.0864516
214.415, 0.0866425
214.416, 0.0868278
214.417, 0.087008
214.418, 0.087183
214.419, 0.0873528
214.42, 0.0875176
214.421, 0.0876773
214.422, 0.0878308
214.423, 0.0879769
214.424, 0.0881158
214.425, 0.0882475
214.426, 0.0883721
214.427, 0.0884896
214.428, 0.0885999
214.429, 0.0887018
214.43, 0.0887987
214.431, 0.0888908
214.432, 0.0889782
214.433, 0.089061
214.434, 0.089139
214.435, 0.0892124
214.436, 0.0892811
214.437, 0.0893452
214.438, 0.0894049
214.439, 0.089461
214.44, 0.0895136
214.441, 0.0895626
214.442, 0.0896081
214.443, 0.0896501
214.444, 0.0896889
214.445, 0.0897244
214.446, 0.0897567
214.447, 0.0897861
214.448, 0.0898124
214.449, 0.0898346
214.45, 0.0898528
214.451, 0.0898662
214.452, 0.0898742
214.453, 0.0898786
214.454, 0.0898794
214.455, 0.0898767
214.456, 0.0898463
214.457, 0.0898048
214.458, 0.0897716
214.459, 0.0897302
214.46, 0.0896813
214.461, 0.089626
214.462, 0.0895698
214.463, 0.0895081
214.464, 0.089441
214.465, 0.0893686
214.466, 0.0892914
214.467, 0.0892098
214.468, 0.0891198
214.469, 0.0890268
214.47, 0.0889317
214.471, 0.0888347
214.472, 0.0887354
214.473, 0.0886341
214.474, 0.0885312
214.475, 0.0884314
214.476, 0.0883344
214.477, 0.0882403
214.478, 0.0881496
214.479, 0.0880624
214.48, 0.0879789
214.481, 0.0878996
214.482, 0.0878244
214.483, 0.0877538
214.484, 0.0876866
214.485, 0.0876234
214.486, 0.0875646
214.487, 0.0875114
214.488, 0.0874628
214.489, 0.0874193
214.49, 0.0873804
214.491, 0.087345
214.492, 0.0873123
214.493, 0.087285
214.494, 0.0872629
214.495, 0.0872457
214.496, 0.0872336
214.497, 0.0873784
214.498, 0.08755
214.499, 0.0877332
214.5, 0.0879218
214.501, 0.088115
214.502, 0.0883217
214.503, 0.0885349
214.504, 0.0887529
214.505, 0.0889743
214.506, 0.0891975
214.507, 0.0894226
214.508, 0.0896485
214.509, 0.0898733
214.51, 0.0901034
214.511, 0.0903309
214.512, 0.0905642
214.513, 0.0908038
214.514, 0.0910486
214.515, 0.091299
214.516, 0.0915551
214.517, 0.0918218
214.518, 0.0920982
214.519, 0.0923841
214.52, 0.0926793
214.521, 0.0929835
214.522, 0.0932962
214.523, 0.0936172
214.524, 0.0939464
214.525, 0.0942836
214.526, 0.0946286
214.527, 0.0949807
214.528, 0.0953399
214.529, 0.0957057
214.53, 0.0960782
214.531, 0.0964574
214.532, 0.0968431
214.533, 0.0972354
214.534, 0.0976343
214.535, 0.0980396
214.536, 0.0984514
214.537, 0.0988682
214.538, 0.0992907
214.539, 0.0997186
214.54, 0.100151
214.541, 0.100588
214.542, 0.10103
214.543, 0.101477
214.544, 0.101928
214.545, 0.102384
214.546, 0.102845
214.547, 0.10331
214.548, 0.10378
214.549, 0.104254
214.55, 0.104733
214.551, 0.105216
214.552, 0.105705
214.553, 0.106197
214.554, 0.106695
214.555, 0.107197
214.556, 0.107703
214.557, 0.108215
214.558, 0.108731
214.559, 0.109252
214.56, 0.109777
214.561, 0.110306
214.562, 0.110839
214.563, 0.111377
214.564, 0.111918
214.565, 0.112464
214.566, 0.113016
214.567, 0.113576
214.568, 0.11413
214.569, 0.114681
214.57, 0.115226
214.571, 0.115766
214.572, 0.116301
214.573, 0.116831
214.574, 0.117356
214.575, 0.117874
214.576, 0.118387
214.577, 0.118894
214.578, 0.119394
214.579, 0.119889
214.58, 0.120377
214.581, 0.120859
214.582, 0.121335
214.583, 0.121805
214.584, 0.122269
214.585, 0.122726
214.586, 0.123177
214.587, 0.123622
214.588, 0.12406
214.589, 0.124492
214.59, 0.124918
214.591, 0.125337
214.592, 0.125749
214.593, 0.126152
214.594, 0.126543
214.595, 0.126923
214.596, 0.127292
214.597, 0.12765
214.598, 0.127998
214.599, 0.128335
214.6, 0.12866
214.601, 0.128974
214.602, 0.129276
214.603, 0.129566
214.604, 0.129845
214.605, 0.130112
214.606, 0.130369
214.607, 0.130613
214.608, 0.130847
214.609, 0.131069
214.61, 0.131281
214.611, 0.131481
214.612, 0.13167
214.613, 0.131848
214.614, 0.132016
214.615, 0.132173
214.616, 0.132319
214.617, 0.132454
214.618, 0.132579
214.619, 0.132693
214.62, 0.132799
214.621, 0.132896
214.622, 0.132984
214.623, 0.133064
214.624, 0.133135
214.625, 0.133198
214.626, 0.133256
214.627, 0.133307
214.628, 0.133353
214.629, 0.133391
214.63, 0.133423
214.631, 0.133448
214.632, 0.133465
214.633, 0.133472
214.634, 0.133472
214.635, 0.133464
214.636, 0.133448
214.637, 0.133424
214.638, 0.133392
214.639, 0.133352
214.64, 0.133305
214.641, 0.13325
214.642, 0.133187
214.643, 0.133116
214.644, 0.133038
214.645, 0.132954
214.646, 0.132864
214.647, 0.132768
214.648, 0.132665
214.649, 0.132556
214.65, 0.132442
214.651, 0.132321
214.652, 0.132195
214.653, 0.132063
214.654, 0.131925
214.655, 0.13178
214.656, 0.131629
214.657, 0.131471
214.658, 0.131304
214.659, 0.131129
214.66, 0.130946
214.661, 0.130755
214.662, 0.130557
214.663, 0.13035
214.664, 0.130136
214.665, 0.129915
214.666, 0.129686
214.667, 0.12945
214.668, 0.129207
214.669, 0.128957
214.67, 0.1287
214.671, 0.128437
214.672, 0.128167
214.673, 0.127891
214.674, 0.127609
214.675, 0.12732
214.676, 0.127025
214.677, 0.126724
214.678, 0.126417
214.679, 0.126105
214.68, 0.125784
214.681, 0.125456
214.682, 0.125122
214.683, 0.12478
214.684, 0.124432
214.685, 0.124078
214.686, 0.123718
214.687, 0.123353
214.688, 0.122982
214.689, 0.122606
214.69, 0.122226
214.691, 0.12184
214.692, 0.121451
214.693, 0.121056
214.694, 0.120657
214.695, 0.120254
214.696, 0.119846
214.697, 0.119434
214.698, 0.119018
214.699, 0.118597
214.7, 0.118173
214.701, 0.117745
214.702, 0.117314
214.703, 0.116878
214.704, 0.116439
214.705, 0.115997
214.706, 0.115551
214.707, 0.115106
214.708, 0.114663
214.709, 0.114223
214.71, 0.113784
214.711, 0.113347
214.712, 0.112911
214.713, 0.112476
214.714, 0.112042
214.715, 0.11161
214.716, 0.111179
214.717, 0.110749
214.718, 0.110319
214.719, 0.109891
214.72, 0.109463
214.721, 0.109036
214.722, 0.10861
214.723, 0.108172
214.724, 0.107724
214.725, 0.107268
214.726, 0.106807
214.727, 0.106341
214.728, 0.105876
214.729, 0.105404
214.73, 0.104925
214.731, 0.104439
214.732, 0.103946
214.733, 0.103444
214.734, 0.102932
214.735, 0.102411
214.736, 0.101881
214.737, 0.101343
214.738, 0.100795
214.739, 0.100239
214.74, 0.099674
214.741, 0.099101
214.742, 0.0985198
214.743, 0.0979302
214.744, 0.0973317
214.745, 0.0967244
214.746, 0.0961082
214.747, 0.0954829
214.748, 0.0948487
214.749, 0.0942055
214.75, 0.0935533
214.751, 0.0928909
214.752, 0.0922167
214.753, 0.091531
214.754, 0.0908338
214.755, 0.0901248
214.756, 0.0894038
214.757, 0.088671
214.758, 0.0879265
214.759, 0.0871706
214.76, 0.0864033
214.761, 0.0856249
214.762, 0.0848353
214.763, 0.0840342
214.764, 0.0832219
214.765, 0.0823982
214.766, 0.0815634
214.767, 0.0807175
214.768, 0.0798606
214.769, 0.0789927
214.77, 0.078114
214.771, 0.0772245
214.772, 0.0763244
214.773, 0.0754146
214.774, 0.0744951
214.775, 0.0735656
214.776, 0.0726281
214.777, 0.0716822
214.778, 0.070727
214.779, 0.0697621
214.78, 0.0687872
214.781, 0.0678024
214.782, 0.0668072
214.783, 0.0658013
214.784, 0.0647847
214.785, 0.0637574
214.786, 0.0627194
214.787, 0.0616706
214.788, 0.060611
214.789, 0.0595407
214.79, 0.0584596
214.791, 0.0573678
214.792, 0.0562652
214.793, 0.0551518
214.794, 0.0540278
214.795, 0.052893
214.796, 0.0517476
214.797, 0.0505915
214.798, 0.0494246
214.799, 0.0482471
214.8, 0.047059
214.801, 0.0458603
214.802, 0.0446509
214.803, 0.043431
214.804, 0.0421996
214.805, 0.0409568
214.806, 0.0397029
214.807, 0.038438
214.808, 0.037162
214.809, 0.0358752
214.81, 0.0345777
214.811, 0.0332694
214.812, 0.0319505
214.813, 0.030621
214.814, 0.0292922
214.815, 0.0279638
214.816, 0.026636
214.817, 0.0253088
214.818, 0.0239823
214.819, 0.0226563
214.82, 0.0213307
214.821, 0.0200056
214.822, 0.0186809
214.823, 0.0173566
214.824, 0.0160325
214.825, 0.0147086
214.826, 0.0133853
214.827, 0.0120624
214.828, 0.0107399
214.829, 0.0094177
214.83, 0.00809577
214.831, 0.006774
214.832, 0.00545231
214.833, 0.00413064
214.834, 0.00280899
214.835, 0.00148714
214.836, 0.000165428
214.837, -0.00115591
214.838, -0.00247702
214.839, -0.00379805
214.84, -0.00511908
214.841, -0.00644021
214.842, -0.00776151
214.843, -0.00908303
214.844, -0.0104048
214.845, -0.0117269
214.846, -0.0130494
214.847, -0.0143722
214.848, -0.0156946
214.849, -0.0170169
214.85, -0.0183393
214.851, -0.0196619
214.852, -0.0209848
214.853, -0.0223082
214.854, -0.0236298
214.855, -0.0249445
214.856, -0.0262527
214.857, -0.0275545
214.858, -0.02885
214.859, -0.0301386
214.86, -0.0314206
214.861, -0.0326961
214.862, -0.0339651
214.863, -0.0352279
214.864, -0.0364845
214.865, -0.0377348
214.866, -0.0389791
214.867, -0.0402175
214.868, -0.0414502
214.869, -0.0426773
214.87, -0.0438988
214.871, -0.0451149
214.872, -0.0463256
214.873, -0.0475309
214.874, -0.0487309
214.875, -0.0499262
214.876, -0.0511166
214.877, -0.052302
214.878, -0.053484
214.879, -0.054662
214.88, -0.055835
214.881, -0.0570028
214.882, -0.0581653
214.883, -0.0593225
214.884, -0.0604744
214.885, -0.0616209
214.886, -0.0627618
214.887, -0.0638971
214.888, -0.0650271
214.889, -0.0661516
214.89, -0.0672706
214.891, -0.0683825
214.892, -0.0694873
214.893, -0.0705851
214.894, -0.0716756
214.895, -0.0727591
214.896, -0.0738357
214.897, -0.0749056
214.898, -0.0759687
214.899, -0.0770251
214.9, -0.0780751
214.901, -0.0791184
214.902, -0.0801554
214.903, -0.0811859
214.904, -0.0822101
214.905, -0.0832281
214.906, -0.08424
214.907, -0.085246
214.908, -0.0862464
214.909, -0.0872401
214.91, -0.0882271
214.911, -0.0892077
214.912, -0.0901821
214.913, -0.0911504
214.914, -0.0921128
214.915, -0.0930693
214.916, -0.0940201
214.917, -0.0949653
214.918, -0.0959048
214.919, -0.0968388
214.92, -0.0977673
214.921, -0.0986903
214.922, -0.099608
214.923, -0.10052
214.924, -0.101427
214.925, -0.102329
214.926, -0.103226
214.927, -0.104119
214.928, -0.105007
214.929, -0.105891
214.93, -0.106771
214.931, -0.107647
214.932, -0.108518
214.933, -0.109385
214.934, -0.110249
214.935, -0.111108
214.936, -0.111963
214.937, -0.112814
214.938, -0.113662
214.939, -0.114508
214.94, -0.11535
214.941, -0.116189
214.942, -0.117023
214.943, -0.117854
214.944, -0.11868
214.945, -0.119503
214.946, -0.120321
214.947, -0.121135
214.948, -0.121944
214.949, -0.12275
214.95, -0.123552
214.951, -0.124349
214.952, -0.125142
214.953, -0.12593
214.954, -0.126715
214.955, -0.127495
214.956, -0.128271
214.957, -0.129042
214.958, -0.129809
214.959, -0.130565
214.96, -0.131309
214.961, -0.132042
214.962, -0.132764
214.963, -0.133476
214.964, -0.134179
214.965, -0.13488
214.966, -0.135579
214.967, -0.136277
214.968, -0.136975
214.969, -0.137672
214.97, -0.138368
214.971, -0.139062
214.972, -0.139755
214.973, -0.140447
214.974, -0.141137
214.975, -0.141826
214.976, -0.142514
214.977, -0.143202
214.978, -0.143889
214.979, -0.144575
214.98, -0.145262
214.981, -0.145947
214.982, -0.146632
214.983, -0.147316
214.984, -0.147999
214.985, -0.148682
214.986, -0.149364
214.987, -0.150045
214.988, -0.150727
214.989, -0.151407
214.99, -0.152087
214.991, -0.152765
214.992, -0.153441
214.993, -0.154116
214.994, -0.154791
214.995, -0.155464
214.996, -0.156136
214.997, -0.156808
214.998, -0.157479
214.999, -0.15814
215, -0.158795
215.001, -0.159444
215.002, -0.160087
215.003, -0.160726
215.004, -0.161362
215.005, -0.162
215.006, -0.162636
215.007, -0.163266
215.008, -0.163892
215.009, -0.164512
215.01, -0.165128
215.011, -0.165739
215.012, -0.166345
215.013, -0.166947
215.014, -0.167544
215.015, -0.168137
215.016, -0.168726
215.017, -0.169311
215.018, -0.169892
215.019, -0.170477
215.02, -0.171064
215.021, -0.171653
215.022, -0.172236
215.023, -0.172814
215.024, -0.173388
215.025, -0.173956
215.026, -0.174521
215.027, -0.17508
215.028, -0.175635
215.029, -0.176186
215.03, -0.176731
215.031, -0.17727
215.032, -0.177805
215.033, -0.178335
215.034, -0.17886
215.035, -0.179381
215.036, -0.179896
215.037, -0.180408
215.038, -0.180915
215.039, -0.181417
215.04, -0.181915
215.041, -0.182408
215.042, -0.182898
215.043, -0.183383
215.044, -0.183865
215.045, -0.184342
215.046, -0.184814
215.047, -0.185282
215.048, -0.185744
215.049, -0.186201
215.05, -0.186654
215.051, -0.187102
215.052, -0.187557
215.053, -0.188004
215.054, -0.188442
215.055, -0.188871
215.056, -0.189291
215.057, -0.189695
215.058, -0.190081
215.059, -0.190449
215.06, -0.1908
215.061, -0.191133
215.062, -0.191448
215.063, -0.191747
215.064, -0.192029
215.065, -0.192294
215.066, -0.192542
215.067, -0.192772
215.068, -0.192986
215.069, -0.193182
215.07, -0.193361
215.071, -0.193523
215.072, -0.193667
215.073, -0.193795
215.074, -0.193905
215.075, -0.193999
215.076, -0.194075
215.077, -0.194135
215.078, -0.194177
215.079, -0.194203
215.08, -0.194212
215.081, -0.194204
215.082, -0.194179
215.083, -0.194137
215.084, -0.194079
215.085, -0.194004
215.086, -0.193912
215.087, -0.193804
215.088, -0.193679
215.089, -0.193538
215.09, -0.193379
215.091, -0.193214
215.092, -0.193041
215.093, -0.19286
215.094, -0.192671
215.095, -0.192477
215.096, -0.192277
215.097, -0.19207
215.098, -0.191856
215.099, -0.191634
215.1, -0.191406
215.101, -0.191169
215.102, -0.190925
215.103, -0.190673
215.104, -0.190413
215.105, -0.190145
215.106, -0.18987
215.107, -0.189586
215.108, -0.189294
215.109, -0.188994
215.11, -0.188686
215.111, -0.188369
215.112, -0.188044
215.113, -0.18771
215.114, -0.187368
215.115, -0.187017
215.116, -0.186657
215.117, -0.186289
215.118, -0.18591
215.119, -0.18552
215.12, -0.185119
215.121, -0.184707
215.122, -0.184284
215.123, -0.183851
215.124, -0.183407
215.125, -0.182953
215.126, -0.182488
215.127, -0.182013
215.128, -0.181527
215.129, -0.18103
215.13, -0.180523
215.131, -0.180005
215.132, -0.179477
215.133, -0.178938
215.134, -0.178388
215.135, -0.177828
215.136, -0.177257
215.137, -0.176675
215.138, -0.176077
215.139, -0.175463
215.14, -0.174832
215.141, -0.174185
215.142, -0.173522
215.143, -0.172843
215.144, -0.172147
215.145, -0.171431
215.146, -0.170697
215.147, -0.169945
215.148, -0.169177
215.149, -0.168392
215.15, -0.16759
215.151, -0.166771
215.152, -0.165935
215.153, -0.165084
215.154, -0.164215
215.155, -0.16333
215.156, -0.162428
215.157, -0.161509
215.158, -0.160573
215.159, -0.159621
215.16, -0.158652
215.161, -0.157667
215.162, -0.156665
215.163, -0.155647
215.164, -0.154612
215.165, -0.15356
215.166, -0.152493
215.167, -0.151409
215.168, -0.150308
215.169, -0.149192
215.17, -0.148059
215.171, -0.146909
215.172, -0.145744
215.173, -0.144562
215.174, -0.143365
215.175, -0.142152
215.176, -0.140923
215.177, -0.139678
215.178, -0.138417
215.179, -0.137141
215.18, -0.135849
215.181, -0.13454
215.182, -0.133216
215.183, -0.131877
215.184, -0.130521
215.185, -0.12915
215.186, -0.127763
215.187, -0.126361
215.188, -0.124942
215.189, -0.123509
215.19, -0.122059
215.191, -0.120594
215.192, -0.119114
215.193, -0.117618
215.194, -0.116106
215.195, -0.114579
215.196, -0.113037
215.197, -0.111479
215.198, -0.109905
215.199, -0.108316
215.2, -0.106712
215.201, -0.105092
215.202, -0.103457
215.203, -0.101806
215.204, -0.100141
215.205, -0.0984611
215.206, -0.0967666
215.207, -0.0950578
215.208, -0.0933344
215.209, -0.0915966
215.21, -0.0898443
215.211, -0.0880776
215.212, -0.0862963
215.213, -0.0845004
215.214, -0.08269
215.215, -0.080865
215.216, -0.0790255
215.217, -0.0771714
215.218, -0.0753036
215.219, -0.0734461
215.22, -0.0715981
215.221, -0.0697595
215.222, -0.0679316
215.223, -0.0661138
215.224, -0.0643053
215.225, -0.0625105
215.226, -0.0607238
215.227, -0.058944
215.228, -0.0571703
215.229, -0.0554024
215.23, -0.0536397
215.231, -0.0518909
215.232, -0.0501545
215.233, -0.0484298
215.234, -0.0467156
215.235, -0.0450116
215.236, -0.0433173
215.237, -0.0416329
215.238, -0.0399583
215.239, -0.0382934
215.24, -0.0366384
215.241, -0.0349872
215.242, -0.0333406
215.243, -0.0316997
215.244, -0.0300648
215.245, -0.028436
215.246, -0.0268134
215.247, -0.0251976
215.248, -0.0235884
215.249, -0.0219859
215.25, -0.0203901
215.251, -0.018801
215.252, -0.0172186
215.253, -0.015625
215.254, -0.0140456
215.255, -0.0124802
215.256, -0.0109279
215.257, -0.00938763
215.258, -0.00785869
215.259, -0.00634042
215.26, -0.00483742
215.261, -0.00334866
215.262, -0.00187331
215.263, -0.000402673
215.264, 0.00104544
215.265, 0.00248999
215.266, 0.00391603
215.267, 0.00532627
215.268, 0.00672179
215.269, 0.00810323
215.27, 0.00947123
215.271, 0.0108342
215.272, 0.0121837
215.273, 0.0135195
215.274, 0.0148442
215.275, 0.0161574
215.276, 0.0174596
215.277, 0.0187509
215.278, 0.0200319
215.279, 0.0213008
215.28, 0.0225581
215.281, 0.0238041
215.282, 0.025039
215.283, 0.0262592
215.284, 0.0274655
215.285, 0.0286583
215.286, 0.0298382
215.287, 0.0310056
215.288, 0.0321608
215.289, 0.0333041
215.29, 0.0344358
215.291, 0.0355561
215.292, 0.0366651
215.293, 0.0377627
215.294, 0.0388487
215.295, 0.0399235
215.296, 0.0409872
215.297, 0.0420398
215.298, 0.0430817
215.299, 0.0441129
215.3, 0.0451337
215.301, 0.0461441
215.302, 0.0471443
215.303, 0.0481344
215.304, 0.0491144
215.305, 0.0500867
215.306, 0.0510509
215.307, 0.0520069
215.308, 0.0529545
215.309, 0.053889
215.31, 0.0548107
215.311, 0.0557203
215.312, 0.0566182
215.313, 0.0575411
215.314, 0.0584431
215.315, 0.0593236
215.316, 0.0601834
215.317, 0.0610227
215.318, 0.0618415
215.319, 0.0626403
215.32, 0.063419
215.321, 0.0641932
215.322, 0.0649415
215.323, 0.0656634
215.324, 0.0663592
215.325, 0.0670292
215.326, 0.0676739
215.327, 0.0682934
215.328, 0.0688894
