sim_time, big_dog?world_angular_velocity/y
214.119, 0.31858
214.12, 0.323922
214.121, 0.329474
214.122, 0.334921
214.123, 0.340228
214.124, 0.345368
214.125, 0.350208
214.126, 0.354745
214.127, 0.358982
214.128, 0.362926
214.129, 0.367122
214.13, 0.371003
214.131, 0.374573
214.132, 0.370158
214.133, 0.366752
214.134, 0.364081
214.135, 0.362122
214.136, 0.360776
214.137, 0.359952
214.138, 0.359625
214.139, 0.359667
214.14, 0.359888
214.141, 0.360282
214.142, 0.362555
214.143, 0.36479
214.144, 0.367043
214.145, 0.369361
214.146, 0.371856
214.147, 0.374337
214.148, 0.376783
214.149, 0.37923
214.15, 0.381616
214.151, 0.382033
214.152, 0.382395
214.153, 0.382795
214.154, 0.383282
214.155, 0.383868
214.156, 0.384511
214.157, 0.385276
214.158, 0.386153
214.159, 0.387105
214.16, 0.388149
214.161, 0.389271
214.162, 0.390455
214.163, 0.391691
214.164, 0.392965
214.165, 0.394272
214.166, 0.39558
214.167, 0.396897
214.168, 0.398217
214.169, 0.399532
214.17, 0.402532
214.171, 0.405379
214.172, 0.40811
214.173, 0.410828
214.174, 0.413533
214.175, 0.416218
214.176, 0.418877
214.177, 0.4215
214.178, 0.424087
214.179, 0.426633
214.18, 0.429133
214.181, 0.431585
214.182, 0.43293
214.183, 0.434347
214.184, 0.435819
214.185, 0.437342
214.186, 0.43962
214.187, 0.453509
214.188, 0.466361
214.189, 0.478402
214.19, 0.489749
214.191, 0.500263
214.192, 0.509327
214.193, 0.517976
214.194, 0.526238
214.195, 0.534154
214.196, 0.541754
214.197, 0.549062
214.198, 0.556105
214.199, 0.5629
214.2, 0.556218
214.201, 0.550766
214.202, 0.546195
214.203, 0.54247
214.204, 0.53938
214.205, 0.536845
214.206, 0.459766
214.207, 0.505194
214.208, 0.544497
214.209, 0.567585
214.21, 0.587662
214.211, 0.605109
214.212, 0.620262
214.213, 0.633409
214.214, 0.644804
214.215, 0.629844
214.216, 0.558958
214.217, 0.497449
214.218, 0.443861
214.219, 0.397512
214.22, 0.357444
214.221, 0.322089
214.222, 0.291604
214.223, 0.265356
214.224, 0.242798
214.225, 0.223457
214.226, 0.206923
214.227, 0.170753
214.228, 0.135764
214.229, 0.102598
214.23, 0.0702281
214.231, 0.0395871
214.232, 0.00976921
214.233, -0.0186519
214.234, -0.0458419
214.235, -0.072647
214.236, -0.0983429
214.237, -0.12423
214.238, -0.149047
214.239, -0.172919
214.24, -0.195954
214.241, -0.218714
214.242, -0.241021
214.243, -0.262662
214.244, -0.28367
214.245, -0.304113
214.246, -0.324647
214.247, -0.344986
214.248, -0.36476
214.249, -0.339143
214.25, -0.319566
214.251, -0.305176
214.252, -0.295252
214.253, -0.289175
214.254, -0.286411
214.255, -0.286496
214.256, -0.289034
214.257, -0.29368
214.258, -0.301812
214.259, -0.311194
214.26, -0.321659
214.261, -0.333055
214.262, -0.345853
214.263, -0.359955
214.264, -0.37307
214.265, -0.386889
214.266, -0.399606
214.267, -0.411435
214.268, -0.422552
214.269, -0.433099
214.27, -0.44374
214.271, -0.45391
214.272, -0.463717
214.273, -0.473237
214.274, -0.48253
214.275, -0.492639
214.276, -0.502412
214.277, -0.512347
214.278, -0.521887
214.279, -0.531202
214.28, -0.540338
214.281, -0.549334
214.282, -0.558224
214.283, -0.567032
214.284, -0.575782
214.285, -0.58449
214.286, -0.595312
214.287, -0.614825
214.288, -0.632562
214.289, -0.648764
214.29, -0.663707
214.291, -0.67758
214.292, -0.690533
214.293, -0.704549
214.294, -0.717396
214.295, -0.729415
214.296, -0.740568
214.297, -0.750996
214.298, -0.760822
214.299, -0.770354
214.3, -0.779407
214.301, -0.788067
214.302, -0.796588
214.303, -0.80479
214.304, -0.81274
214.305, -0.820493
214.306, -0.828095
214.307, -0.835585
214.308, -0.843233
214.309, -0.85073
214.31, -0.858121
214.311, -0.865445
214.312, -0.864651
214.313, -0.862857
214.314, -0.860425
214.315, -0.857494
214.316, -0.854287
214.317, -0.835662
214.318, -0.848234
214.319, -0.855605
214.32, -0.861603
214.321, -0.86773
214.322, -0.874317
214.323, -0.88115
214.324, -0.888686
214.325, -0.896632
214.326, -0.904875
214.327, -0.913348
214.328, -0.922144
214.329, -0.930795
214.33, -0.939536
214.331, -0.948347
214.332, -0.957108
214.333, -0.965885
214.334, -0.974664
214.335, -0.983434
214.336, -0.99218
214.337, -1.00089
214.338, -1.00742
214.339, -1.0136
214.34, -1.01693
214.341, -1.01991
214.342, -1.02922
214.343, -1.03778
214.344, -1.04582
214.345, -1.05336
214.346, -1.06049
214.347, -1.06723
214.348, -1.07363
214.349, -1.0797
214.35, -1.08548
214.351, -1.08976
214.352, -1.08487
214.353, -1.07991
214.354, -1.07497
214.355, -1.07017
214.356, -1.06589
214.357, -1.06053
214.358, -1.05542
214.359, -1.05053
214.36, -1.04582
214.361, -1.04126
214.362, -1.03665
214.363, -1.03177
214.364, -1.02722
214.365, -1.0228
214.366, -1.01841
214.367, -1.01411
214.368, -1.00987
214.369, -1.00571
214.37, -1.00163
214.371, -0.997607
214.372, -0.993644
214.373, -0.989727
214.374, -0.985848
214.375, -0.982
214.376, -0.978177
214.377, -0.974371
214.378, -0.970578
214.379, -0.966794
214.38, -0.963012
214.381, -0.95923
214.382, -0.955445
214.383, -0.950234
214.384, -0.94582
214.385, -0.926697
214.386, -0.908483
214.387, -0.890925
214.388, -0.873893
214.389, -0.86014
214.39, -0.846669
214.391, -0.833427
214.392, -0.82037
214.393, -0.807212
214.394, -0.794156
214.395, -0.781274
214.396, -0.768539
214.397, -0.755854
214.398, -0.743298
214.399, -0.730854
214.4, -0.718508
214.401, -0.706224
214.402, -0.693884
214.403, -0.681671
214.404, -0.661601
214.405, -0.641978
214.406, -0.622735
214.407, -0.603807
214.408, -0.585082
214.409, -0.566621
214.41, -0.5484
214.411, -0.5304
214.412, -0.512615
214.413, -0.495024
214.414, -0.479778
214.415, -0.46584
214.416, -0.452142
214.417, -0.438269
214.418, -0.424295
214.419, -0.410275
214.42, -0.39623
214.421, -0.382176
214.422, -0.376941
214.423, -0.352666
214.424, -0.326575
214.425, -0.300351
214.426, -0.274466
214.427, -0.249047
214.428, -0.22415
214.429, -0.206416
214.43, -0.174735
214.431, -0.147603
214.432, -0.121344
214.433, -0.0957648
214.434, -0.0708376
214.435, -0.0465189
214.436, -0.02291
214.437, 0.000711371
214.438, 0.0232663
214.439, 0.0491366
214.44, 0.0734117
214.441, 0.0976572
214.442, 0.122005
214.443, 0.145217
214.444, 0.167447
214.445, 0.188814
214.446, 0.209426
214.447, 0.229375
214.448, 0.24874
214.449, 0.278291
214.45, 0.306073
214.451, 0.328112
214.452, 0.35802
214.453, 0.379192
214.454, 0.399966
214.455, 0.420309
214.456, 0.504738
214.457, 0.603375
214.458, 0.614014
214.459, 0.633693
214.46, 0.651754
214.461, 0.668265
214.462, 0.666673
214.463, 0.686983
214.464, 0.710278
214.465, 0.732394
214.466, 0.75179
214.467, 0.768795
214.468, 0.775527
214.469, 0.799776
214.47, 0.822878
214.471, 0.844925
214.472, 0.867637
214.473, 0.888885
214.474, 0.908664
214.475, 0.915909
214.476, 0.922618
214.477, 0.928099
214.478, 0.932214
214.479, 0.935089
214.48, 0.936884
214.481, 0.937759
214.482, 0.937782
214.483, 0.936915
214.484, 0.939942
214.485, 0.942735
214.486, 0.943326
214.487, 0.940546
214.488, 0.934576
214.489, 0.92687
214.49, 0.916982
214.491, 0.906786
214.492, 0.897729
214.493, 0.890187
214.494, 0.880342
214.495, 0.869723
214.496, 0.857403
214.497, 0.493735
214.498, 0.240949
214.499, 0.117946
214.5, 0.109248
214.501, 0.0923678
214.502, 0.0487251
214.503, 0.011938
214.504, -0.0229594
214.505, -0.0557499
214.506, -0.0865561
214.507, -0.115354
214.508, -0.144017
214.509, -0.171021
214.51, -0.193345
214.511, -0.212559
214.512, -0.231217
214.513, -0.2508
214.514, -0.270392
214.515, -0.289467
214.516, -0.308783
214.517, -0.331181
214.518, -0.352168
214.519, -0.372196
214.52, -0.390964
214.521, -0.408821
214.522, -0.425058
214.523, -0.440656
214.524, -0.45584
214.525, -0.470656
214.526, -0.485143
214.527, -0.496496
214.528, -0.508085
214.529, -0.518919
214.53, -0.530053
214.531, -0.541424
214.532, -0.552982
214.533, -0.564686
214.534, -0.576503
214.535, -0.588405
214.536, -0.600371
214.537, -0.618763
214.538, -0.637384
214.539, -0.655377
214.54, -0.668678
214.541, -0.682805
214.542, -0.696636
214.543, -0.711077
214.544, -0.72474
214.545, -0.739005
214.546, -0.75292
214.547, -0.766878
214.548, -0.780991
214.549, -0.795564
214.55, -0.810502
214.551, -0.824909
214.552, -0.83967
214.553, -0.854708
214.554, -0.869956
214.555, -0.885359
214.556, -0.900871
214.557, -0.916451
214.558, -0.932068
214.559, -0.947694
214.56, -0.963304
214.561, -0.97769
214.562, -0.992232
214.563, -1.00686
214.564, -1.02157
214.565, -1.0351
214.566, -1.05831
214.567, -1.08229
214.568, -1.09878
214.569, -1.11443
214.57, -1.12764
214.571, -1.1402
214.572, -1.1522
214.573, -1.16371
214.574, -1.1748
214.575, -1.18349
214.576, -1.19217
214.577, -1.19987
214.578, -1.20768
214.579, -1.21558
214.58, -1.2229
214.581, -1.23036
214.582, -1.23791
214.583, -1.24553
214.584, -1.25325
214.585, -1.26034
214.586, -1.26748
214.587, -1.27317
214.588, -1.27911
214.589, -1.28522
214.59, -1.29145
214.591, -1.29784
214.592, -1.30341
214.593, -1.29524
214.594, -1.28131
214.595, -1.27798
214.596, -1.27404
214.597, -1.26923
214.598, -1.26389
214.599, -1.25793
214.6, -1.2483
214.601, -1.23883
214.602, -1.22856
214.603, -1.21882
214.604, -1.2092
214.605, -1.19972
214.606, -1.19043
214.607, -1.18088
214.608, -1.17152
214.609, -1.16236
214.61, -1.15303
214.611, -1.14404
214.612, -1.13524
214.613, -1.12659
214.614, -1.11808
214.615, -1.10969
214.616, -1.10142
214.617, -1.09326
214.618, -1.0852
214.619, -1.07723
214.62, -1.06512
214.621, -1.05375
214.622, -1.04298
214.623, -1.03234
214.624, -1.02078
214.625, -1.00935
214.626, -1.01772
214.627, -1.0234
214.628, -1.02689
214.629, -1.02773
214.63, -1.02718
214.631, -1.02973
214.632, -1.0179
214.633, -1.00518
214.634, -1.00272
214.635, -0.997998
214.636, -0.987923
214.637, -0.986821
214.638, -0.978629
214.639, -0.970692
214.64, -0.961866
214.641, -0.959982
214.642, -0.94922
214.643, -0.938906
214.644, -0.928683
214.645, -0.91895
214.646, -0.909538
214.647, -0.900413
214.648, -0.89151
214.649, -0.881839
214.65, -0.876425
214.651, -0.872915
214.652, -0.859631
214.653, -0.851064
214.654, -0.847403
214.655, -0.841319
214.656, -0.830785
214.657, -0.826434
214.658, -0.812964
214.659, -0.799661
214.66, -0.786725
214.661, -0.774082
214.662, -0.762044
214.663, -0.75025
214.664, -0.738676
214.665, -0.727362
214.666, -0.714128
214.667, -0.701212
214.668, -0.688586
214.669, -0.67618
214.67, -0.664403
214.671, -0.653411
214.672, -0.642587
214.673, -0.632229
214.674, -0.622018
214.675, -0.612119
214.676, -0.602361
214.677, -0.592768
214.678, -0.58344
214.679, -0.574228
214.68, -0.559727
214.681, -0.545682
214.682, -0.533212
214.683, -0.521845
214.684, -0.511617
214.685, -0.502098
214.686, -0.493213
214.687, -0.484893
214.688, -0.477955
214.689, -0.472925
214.69, -0.468018
214.691, -0.463222
214.692, -0.458529
214.693, -0.453932
214.694, -0.449424
214.695, -0.444997
214.696, -0.440645
214.697, -0.434656
214.698, -0.431463
214.699, -0.428027
214.7, -0.424394
214.701, -0.421365
214.702, -0.418098
214.703, -0.414626
214.704, -0.412553
214.705, -0.410555
214.706, -0.408222
214.707, -0.4029
214.708, -0.396583
214.709, -0.389801
214.71, -0.40569
214.711, -0.419157
214.712, -0.430613
214.713, -0.440389
214.714, -0.448763
214.715, -0.455962
214.716, -0.462177
214.717, -0.467722
214.718, -0.472537
214.719, -0.476738
214.72, -0.480423
214.721, -0.483672
214.722, -0.486552
214.723, -0.487564
214.724, -0.484949
214.725, -0.479881
214.726, -0.473268
214.727, -0.465905
214.728, -0.453787
214.729, -0.455648
214.73, -0.45406
214.731, -0.450915
214.732, -0.448278
214.733, -0.443043
214.734, -0.438115
214.735, -0.433304
214.736, -0.428476
214.737, -0.423611
214.738, -0.418704
214.739, -0.413756
214.74, -0.408772
214.741, -0.400615
214.742, -0.393538
214.743, -0.386863
214.744, -0.380534
214.745, -0.374487
214.746, -0.36867
214.747, -0.363036
214.748, -0.357547
214.749, -0.352172
214.75, -0.346885
214.751, -0.341273
214.752, -0.333201
214.753, -0.325413
214.754, -0.317826
214.755, -0.310329
214.756, -0.302857
214.757, -0.295455
214.758, -0.288116
214.759, -0.280837
214.76, -0.273615
214.761, -0.266446
214.762, -0.25933
214.763, -0.252144
214.764, -0.245015
214.765, -0.2379
214.766, -0.230843
214.767, -0.223917
214.768, -0.216932
214.769, -0.209995
214.77, -0.203109
214.771, -0.196273
214.772, -0.189488
214.773, -0.185139
214.774, -0.180493
214.775, -0.175572
214.776, -0.173033
214.777, -0.170285
214.778, -0.163128
214.779, -0.155928
214.78, -0.148782
214.781, -0.141601
214.782, -0.134509
214.783, -0.127324
214.784, -0.120242
214.785, -0.113257
214.786, -0.106362
214.787, -0.0995016
214.788, -0.0927061
214.789, -0.0859777
214.79, -0.0792442
214.791, -0.072609
214.792, -0.0659762
214.793, -0.0594388
214.794, -0.0529907
214.795, -0.0466268
214.796, -0.0403427
214.797, -0.0338914
214.798, -0.027542
214.799, -0.0212882
214.8, -0.0151247
214.801, -0.00904675
214.802, -0.00305056
214.803, 0.00286748
214.804, 0.00763021
214.805, 0.0128935
214.806, 0.0180121
214.807, 0.0229932
214.808, 0.0278449
214.809, 0.032579
214.81, 0.0371798
214.811, 0.041696
214.812, 0.0461186
214.813, 0.0504494
214.814, 0.0572233
214.815, 0.0640165
214.816, 0.0706015
214.817, 0.0775196
214.818, 0.0841171
214.819, 0.0904259
214.82, 0.0964777
214.821, 0.102545
214.822, 0.108379
214.823, 0.114013
214.824, 0.11945
214.825, 0.124719
214.826, 0.130453
214.827, 0.13597
214.828, 0.141295
214.829, 0.146639
214.83, 0.151795
214.831, 0.15678
214.832, 0.16161
214.833, 0.166437
214.834, 0.171397
214.835, 0.178018
214.836, 0.180961
214.837, 0.180199
214.838, 0.17983
214.839, 0.179752
214.84, 0.179916
214.841, 0.180288
214.842, 0.18084
214.843, 0.181548
214.844, 0.182393
214.845, 0.183357
214.846, 0.184425
214.847, 0.185585
214.848, 0.18774
214.849, 0.189846
214.85, 0.191909
214.851, 0.193932
214.852, 0.19592
214.853, 0.197877
214.854, 0.183869
214.855, 0.188849
214.856, 0.193717
214.857, 0.198329
214.858, 0.202672
214.859, 0.207587
214.86, 0.212198
214.861, 0.216542
214.862, 0.221021
214.863, 0.225248
214.864, 0.229254
214.865, 0.233405
214.866, 0.237336
214.867, 0.241074
214.868, 0.244641
214.869, 0.248053
214.87, 0.251329
214.871, 0.254454
214.872, 0.257496
214.873, 0.260434
214.874, 0.263276
214.875, 0.266766
214.876, 0.270229
214.877, 0.273804
214.878, 0.275374
214.879, 0.277345
214.88, 0.280149
214.881, 0.283035
214.882, 0.285954
214.883, 0.288869
214.884, 0.291882
214.885, 0.294822
214.886, 0.297727
214.887, 0.300552
214.888, 0.303295
214.889, 0.305958
214.89, 0.317681
214.891, 0.323153
214.892, 0.328712
214.893, 0.334083
214.894, 0.339378
214.895, 0.34452
214.896, 0.349438
214.897, 0.354147
214.898, 0.358701
214.899, 0.363111
214.9, 0.367394
214.901, 0.371516
214.902, 0.375494
214.903, 0.379346
214.904, 0.383083
214.905, 0.386718
214.906, 0.390257
214.907, 0.392555
214.908, 0.394906
214.909, 0.397562
214.91, 0.399286
214.911, 0.400831
214.912, 0.402261
214.913, 0.403626
214.914, 0.404965
214.915, 0.406247
214.916, 0.407551
214.917, 0.408888
214.918, 0.41025
214.919, 0.411621
214.92, 0.413026
214.921, 0.414475
214.922, 0.415892
214.923, 0.417385
214.924, 0.418942
214.925, 0.420523
214.926, 0.422141
214.927, 0.419736
214.928, 0.415061
214.929, 0.410662
214.93, 0.406595
214.931, 0.402439
214.932, 0.39852
214.933, 0.39472
214.934, 0.39113
214.935, 0.387667
214.936, 0.384316
214.937, 0.381069
214.938, 0.380159
214.939, 0.379212
214.94, 0.378615
214.941, 0.378248
214.942, 0.378039
214.943, 0.37697
214.944, 0.376563
214.945, 0.376264
214.946, 0.376043
214.947, 0.375875
214.948, 0.375432
214.949, 0.375055
214.95, 0.374725
214.951, 0.374433
214.952, 0.374169
214.953, 0.373926
214.954, 0.3737
214.955, 0.373487
214.956, 0.373284
214.957, 0.367653
214.958, 0.361026
214.959, 0.321928
214.96, 0.250706
214.961, 0.182212
214.962, 0.11656
214.963, 0.0536193
214.964, -0.00682313
214.965, -0.0127318
214.966, -0.0178075
214.967, -0.022121
214.968, -0.025807
214.969, -0.0289895
214.97, -0.0317133
214.971, -0.0340523
214.972, -0.0358592
214.973, -0.0375997
214.974, -0.0390782
214.975, -0.0357077
214.976, -0.0194281
214.977, -0.00515436
214.978, 0.00737555
214.979, 0.0183872
214.98, 0.0280754
214.981, 0.0366085
214.982, 0.0441321
214.983, 0.050779
214.984, 0.0566599
214.985, 0.0618684
214.986, 0.0664858
214.987, 0.070583
214.988, 0.0742222
214.989, 0.0774573
214.99, 0.0806348
214.991, 0.083469
214.992, 0.0859996
214.993, 0.0882639
214.994, 0.0902937
214.995, 0.0921163
214.996, 0.0937551
214.997, 0.0952309
214.998, 0.0953309
214.999, 0.135823
215, 0.172541
215.001, 0.205832
215.002, 0.235771
215.003, 0.26259
215.004, 0.286522
215.005, 0.300862
215.006, 0.322695
215.007, 0.348656
215.008, 0.375817
215.009, 0.403106
215.01, 0.430231
215.011, 0.457433
215.012, 0.484373
215.013, 0.511069
215.014, 0.537544
215.015, 0.563818
215.016, 0.589909
215.017, 0.615834
215.018, 0.641604
215.019, 0.655095
215.02, 0.670011
215.021, 0.686158
215.022, 0.699742
215.023, 0.713271
215.024, 0.726975
215.025, 0.741004
215.026, 0.75543
215.027, 0.769483
215.028, 0.78472
215.029, 0.800534
215.03, 0.817972
215.031, 0.835623
215.032, 0.853498
215.033, 0.871597
215.034, 0.889916
215.035, 0.908419
215.036, 0.927256
215.037, 0.946207
215.038, 0.965593
215.039, 0.985097
215.04, 1.00471
215.041, 1.02442
215.042, 1.04423
215.043, 1.06395
215.044, 1.08381
215.045, 1.10458
215.046, 1.12908
215.047, 1.15972
215.048, 1.18898
215.049, 1.21709
215.05, 1.24422
215.051, 1.27053
215.052, 1.29199
215.053, 1.32152
215.054, 1.34466
215.055, 1.36502
215.056, 1.38404
215.057, 1.38351
215.058, 1.38071
215.059, 1.37846
215.06, 1.37622
215.061, 1.37382
215.062, 1.37123
215.063, 1.37883
215.064, 1.38564
215.065, 1.39256
215.066, 1.39928
215.067, 1.4054
215.068, 1.41098
215.069, 1.41611
215.07, 1.42083
215.071, 1.4252
215.072, 1.42973
215.073, 1.4339
215.074, 1.43775
215.075, 1.44133
215.076, 1.44417
215.077, 1.4481
215.078, 1.4517
215.079, 1.45502
215.08, 1.45809
215.081, 1.46094
215.082, 1.4636
215.083, 1.4661
215.084, 1.46823
215.085, 1.47023
215.086, 1.4721
215.087, 1.47444
215.088, 1.47663
215.089, 1.4787
215.09, 1.48065
215.091, 1.47173
215.092, 1.46467
215.093, 1.45791
215.094, 1.45096
215.095, 1.43803
215.096, 1.42732
215.097, 1.41731
215.098, 1.40793
215.099, 1.39905
215.1, 1.39024
215.101, 1.38267
215.102, 1.37535
215.103, 1.36825
215.104, 1.36134
215.105, 1.35374
215.106, 1.34864
215.107, 1.34339
215.108, 1.33802
215.109, 1.33257
215.11, 1.32719
215.111, 1.32174
215.112, 1.31623
215.113, 1.31067
215.114, 1.30508
215.115, 1.29947
215.116, 1.29385
215.117, 1.28822
215.118, 1.28533
215.119, 1.28219
215.12, 1.27892
215.121, 1.27558
215.122, 1.27007
215.123, 1.26589
215.124, 1.26261
215.125, 1.25988
215.126, 1.25741
215.127, 1.25567
215.128, 1.25403
215.129, 1.25297
215.13, 1.25215
215.131, 1.25144
215.132, 1.25083
215.133, 1.25029
215.134, 1.25013
215.135, 1.24994
215.136, 1.24958
215.137, 1.24918
215.138, 1.25537
215.139, 1.26126
215.14, 1.26678
215.141, 1.2721
215.142, 1.2773
215.143, 1.28227
215.144, 1.28704
215.145, 1.29952
215.146, 1.29864
215.147, 1.29639
215.148, 1.29385
215.149, 1.29131
215.15, 1.28883
215.151, 1.28645
215.152, 1.28719
215.153, 1.2874
215.154, 1.28162
215.155, 1.27616
215.156, 1.27111
215.157, 1.26636
215.158, 1.26188
215.159, 1.25765
215.16, 1.25364
215.161, 1.24982
215.162, 1.24619
215.163, 1.24275
215.164, 1.23948
215.165, 1.23636
215.166, 1.23339
215.167, 1.23056
215.168, 1.22786
215.169, 1.22528
215.17, 1.22283
215.171, 1.22048
215.172, 1.21825
215.173, 1.21607
215.174, 1.2146
215.175, 1.21315
215.176, 1.21163
215.177, 1.21033
215.178, 1.20915
215.179, 1.20775
215.18, 1.20647
215.181, 1.21022
215.182, 1.21386
215.183, 1.21747
215.184, 1.22107
215.185, 1.22467
215.186, 1.22867
215.187, 1.23169
215.188, 1.23478
215.189, 1.23794
215.19, 1.24117
215.191, 1.24447
215.192, 1.24782
215.193, 1.25122
215.194, 1.25447
215.195, 1.25767
215.196, 1.26089
215.197, 1.26413
215.198, 1.2675
215.199, 1.27105
215.2, 1.27465
215.201, 1.27827
215.202, 1.28192
215.203, 1.2856
215.204, 1.28719
215.205, 1.28893
215.206, 1.29078
215.207, 1.29277
215.208, 1.29485
215.209, 1.29703
215.21, 1.2993
215.211, 1.30168
215.212, 1.30553
215.213, 1.31178
215.214, 1.31799
215.215, 1.32427
215.216, 1.33063
215.217, 1.33712
215.218, 1.34948
215.219, 1.24202
215.22, 1.1424
215.221, 1.0498
215.222, 0.985311
215.223, 0.946397
215.224, 0.91166
215.225, 0.884933
215.226, 0.862484
215.227, 0.843666
215.228, 0.82793
215.229, 0.813432
215.23, 0.801369
215.231, 0.786022
215.232, 0.776402
215.233, 0.768859
215.234, 0.762984
215.235, 0.758524
215.236, 0.754791
215.237, 0.750143
215.238, 0.746565
215.239, 0.741944
215.24, 0.742792
215.241, 0.749736
215.242, 0.755144
215.243, 0.757748
215.244, 0.759918
215.245, 0.761714
215.246, 0.763183
215.247, 0.763386
215.248, 0.763482
215.249, 0.76348
215.25, 0.763388
215.251, 0.763212
215.252, 0.762956
215.253, 0.772236
215.254, 0.761165
215.255, 0.73008
215.256, 0.70359
215.257, 0.680989
215.258, 0.661689
215.259, 0.645194
215.26, 0.630211
215.261, 0.618001
215.262, 0.6081
215.263, 0.602061
215.264, 0.575645
215.265, 0.569912
215.266, 0.547643
215.267, 0.529182
215.268, 0.511167
215.269, 0.495734
215.27, 0.48294
215.271, 0.475197
215.272, 0.46255
215.273, 0.456124
215.274, 0.450589
215.275, 0.442927
215.276, 0.436431
215.277, 0.430956
215.278, 0.426369
215.279, 0.418306
215.28, 0.411828
215.281, 0.406658
215.282, 0.402564
215.283, 0.392815
215.284, 0.384658
215.285, 0.377777
215.286, 0.371916
215.287, 0.36687
215.288, 0.36247
215.289, 0.358578
215.29, 0.35508
215.291, 0.351882
215.292, 0.348907
215.293, 0.341418
215.294, 0.334905
215.295, 0.329071
215.296, 0.322747
215.297, 0.316033
215.298, 0.309983
215.299, 0.304475
215.3, 0.299403
215.301, 0.29468
215.302, 0.290231
215.303, 0.284712
215.304, 0.279257
215.305, 0.281344
215.306, 0.282026
215.307, 0.281539
215.308, 0.280077
215.309, 0.270304
215.31, 0.259874
215.311, 0.249949
215.312, 0.240322
215.313, 0.284159
215.314, 0.252289
215.315, 0.225559
215.316, 0.201073
215.317, 0.178354
215.318, 0.156849
215.319, 0.135439
215.32, 0.11479
215.321, 0.115719
215.322, 0.0612611
215.323, 0.00814884
215.324, -0.0468327
215.325, -0.0998978
215.326, -0.15125
215.327, -0.200547
215.328, -0.245524
215.329, -0.290823
215.33, -0.331293
215.331, -0.367772
215.332, -0.400927
215.333, -0.431974
215.334, -0.460529
215.335, -0.487048
215.336, -0.503456
215.337, -0.539116
215.338, -0.57424
215.339, -0.608331
215.34, -0.641411
215.341, -0.66611
215.342, -0.689702
215.343, -0.712386
215.344, -0.73432
215.345, -0.755593
215.346, -0.776459
215.347, -0.796644
215.348, -0.816222
215.349, -0.835438
215.35, -0.854022
215.351, -0.871971
215.352, -0.891689
215.353, -0.911487
215.354, -0.931517
215.355, -0.951494
215.356, -0.971336
215.357, -0.990969
215.358, -1.00439
215.359, -1.01772
215.36, -1.03091
215.361, -1.04393
215.362, -1.0568
215.363, -1.06938
215.364, -1.08168
215.365, -1.09413
215.366, -1.1061
215.367, -1.11761
215.368, -1.12839
215.369, -1.13888
215.37, -1.14919
215.371, -1.15924
215.372, -1.16892
215.373, -1.17847
215.374, -1.1875
215.375, -1.19663
215.376, -1.20544
215.377, -1.21401
215.378, -1.2224
215.379, -1.23063
215.38, -1.23872
215.381, -1.24668
215.382, -1.25451
215.383, -1.26341
215.384, -1.2621
215.385, -1.26161
215.386, -1.26166
215.387, -1.26205
215.388, -1.26278
215.389, -1.2634
215.39, -1.26395
215.391, -1.26436
215.392, -1.2647
215.393, -1.26499
215.394, -1.26522
215.395, -1.26543
215.396, -1.26557
215.397, -1.2656
215.398, -1.26556
215.399, -1.26549
215.4, -1.2654
215.401, -1.26533
215.402, -1.26528
215.403, -1.26523
215.404, -1.26523
215.405, -1.26526
215.406, -1.26524
215.407, -1.26521
215.408, -1.26518
215.409, -1.26519
215.41, -1.26524
215.411, -1.27146
215.412, -1.27124
215.413, -1.2708
215.414, -1.27019
215.415, -1.26945
215.416, -1.26842
215.417, -1.26729
215.418, -1.26611
215.419, -1.2649
215.42, -1.26369
215.421, -1.25908
215.422, -1.25598
215.423, -1.2531
215.424, -1.25042
215.425, -1.24791
215.426, -1.24553
215.427, -1.24328
215.428, -1.24113
215.429, -1.23907
215.43, -1.2371
215.431, -1.23521
215.432, -1.23243
215.433, -1.22982
215.434, -1.22735
215.435, -1.22471
215.436, -1.22225
215.437, -1.21989
215.438, -1.21757
215.439, -1.21539
215.44, -1.21336
215.441, -1.21146
215.442, -1.20964
215.443, -1.2079
215.444, -1.20624
215.445, -1.2067
215.446, -1.2075
215.447, -1.20789
215.448, -1.20838
215.449, -1.20823
215.45, -1.20798
215.451, -1.20787
215.452, -1.20784
215.453, -1.20748
215.454, -1.20723
215.455, -1.20676
215.456, -1.20637
215.457, -1.20603
215.458, -1.20565
215.459, -1.20524
215.46, -1.20485
215.461, -1.20445
215.462, -1.20403
215.463, -1.20359
215.464, -1.20312
215.465, -1.15003
215.466, -1.09846
215.467, -1.04837
215.468, -1.00288
215.469, -0.961492
215.47, -0.922046
215.471, -0.887612
215.472, -0.864102
215.473, -0.827196
215.474, -0.795079
215.475, -0.766139
215.476, -0.740021
215.477, -0.716412
215.478, -0.695037
215.479, -0.685515
215.48, -0.675227
215.481, -0.665481
215.482, -0.657059
215.483, -0.649926
215.484, -0.643948
215.485, -0.639238
215.486, -0.635753
215.487, -0.633269
215.488, -0.63469
215.489, -0.627915
215.49, -0.624184
215.491, -0.626166
215.492, -0.628202
215.493, -0.630833
215.494, -0.634129
215.495, -0.641881
215.496, -0.637664
215.497, -0.683622
215.498, -0.718034
215.499, -0.769941
215.5, -0.787038
215.501, -0.802262
215.502, -0.816646
215.503, -0.830053
215.504, -0.842981
215.505, -0.855258
215.506, -0.867085
215.507, -0.878385
