sim_time, big_dog?world_angular_velocity/x
213.976, 0.514209
213.977, 0.515245
213.978, 0.516212
213.979, 0.517195
213.98, 0.517824
213.981, 0.518203
213.982, 0.518412
213.983, 0.518506
213.984, 0.518563
213.985, 0.518762
213.986, 0.518823
213.987, 0.518648
213.988, 0.518471
213.989, 0.518368
213.99, 0.518198
213.991, 0.531472
213.992, 0.543521
213.993, 0.554871
213.994, 0.565748
213.995, 0.576228
213.996, 0.586268
213.997, 0.595889
213.998, 0.605379
213.999, 0.614451
214, 0.6232
214.001, 0.631682
214.002, 0.639942
214.003, 0.648016
214.004, 0.655935
214.005, 0.664307
214.006, 0.672154
214.007, 0.681667
214.008, 0.692551
214.009, 0.699366
214.01, 0.70629
214.011, 0.71364
214.012, 0.721075
214.013, 0.728639
214.014, 0.736205
214.015, 0.743764
214.016, 0.751449
214.017, 0.756442
214.018, 0.766182
214.019, 0.777453
214.02, 0.786011
214.021, 0.796141
214.022, 0.808355
214.023, 0.817549
214.024, 0.828125
214.025, 0.839776
214.026, 0.849403
214.027, 0.860271
214.028, 0.872301
214.029, 0.883305
214.03, 0.894537
214.031, 0.905299
214.032, 0.915664
214.033, 0.924854
214.034, 0.934504
214.035, 0.945275
214.036, 0.954566
214.037, 0.964002
214.038, 0.973827
214.039, 0.983386
214.04, 0.993381
214.041, 1.00281
214.042, 1.01302
214.043, 1.02209
214.044, 1.03222
214.045, 1.04198
214.046, 1.05165
214.047, 1.06119
214.048, 1.07101
214.049, 1.07477
214.05, 1.08113
214.051, 1.08635
214.052, 1.0915
214.053, 1.09653
214.054, 1.10182
214.055, 1.1073
214.056, 1.11294
214.057, 1.11745
214.058, 1.12433
214.059, 1.12438
214.06, 1.12833
214.061, 1.13268
214.062, 1.13731
214.063, 1.14214
214.064, 1.14762
214.065, 1.1551
214.066, 1.1609
214.067, 1.16535
214.068, 1.16955
214.069, 1.17907
214.07, 1.18751
214.071, 1.19519
214.072, 1.20359
214.073, 1.21161
214.074, 1.21914
214.075, 1.22665
214.076, 1.23263
214.077, 1.23794
214.078, 1.24653
214.079, 1.25448
214.08, 1.26095
214.081, 1.27067
214.082, 1.27888
214.083, 1.28695
214.084, 1.29129
214.085, 1.29828
214.086, 1.30733
214.087, 1.31628
214.088, 1.32496
214.089, 1.33335
214.09, 1.34136
214.091, 1.34906
214.092, 1.3565
214.093, 1.36369
214.094, 1.37065
214.095, 1.37747
214.096, 1.38412
214.097, 1.39062
214.098, 1.40054
214.099, 1.41026
214.1, 1.41975
214.101, 1.42894
214.102, 1.43788
214.103, 1.44766
214.104, 1.45243
214.105, 1.45665
214.106, 1.46018
214.107, 1.46403
214.108, 1.46755
214.109, 1.47077
214.11, 1.47372
214.111, 1.47643
214.112, 1.479
214.113, 1.47628
214.114, 1.47504
214.115, 1.47421
214.116, 1.47348
214.117, 1.4728
214.118, 1.47253
214.119, 1.47254
214.12, 1.4725
214.121, 1.47263
214.122, 1.47274
214.123, 1.47279
214.124, 1.47279
214.125, 1.47264
214.126, 1.47234
214.127, 1.47192
214.128, 1.47136
214.129, 1.47105
214.13, 1.47059
214.131, 1.46999
214.132, 1.4617
214.133, 1.45417
214.134, 1.44711
214.135, 1.44049
214.136, 1.43425
214.137, 1.42834
214.138, 1.42277
214.139, 1.41746
214.14, 1.41229
214.141, 1.40722
214.142, 1.40191
214.143, 1.39674
214.144, 1.39166
214.145, 1.38671
214.146, 1.38198
214.147, 1.37728
214.148, 1.3726
214.149, 1.36802
214.15, 1.36344
214.151, 1.3546
214.152, 1.34603
214.153, 1.33771
214.154, 1.32961
214.155, 1.32172
214.156, 1.31408
214.157, 1.30663
214.158, 1.29934
214.159, 1.2922
214.16, 1.2852
214.161, 1.27831
214.162, 1.27154
214.163, 1.26487
214.164, 1.25829
214.165, 1.25179
214.166, 1.24537
214.167, 1.23902
214.168, 1.23273
214.169, 1.22651
214.17, 1.21972
214.171, 1.21308
214.172, 1.20649
214.173, 1.19995
214.174, 1.19346
214.175, 1.18701
214.176, 1.1806
214.177, 1.17422
214.178, 1.16787
214.179, 1.16155
214.18, 1.15525
214.181, 1.14898
214.182, 1.14237
214.183, 1.13583
214.184, 1.12937
214.185, 1.12298
214.186, 1.11656
214.187, 1.1111
214.188, 1.10546
214.189, 1.09963
214.19, 1.09367
214.191, 1.08744
214.192, 1.08072
214.193, 1.07396
214.194, 1.06715
214.195, 1.0603
214.196, 1.05343
214.197, 1.04652
214.198, 1.0396
214.199, 1.03265
214.2, 1.02841
214.201, 1.02441
214.202, 1.02051
214.203, 1.01677
214.204, 1.01316
214.205, 1.00963
214.206, 1.00406
214.207, 0.977867
214.208, 0.96239
214.209, 0.95845
214.21, 0.954345
214.211, 0.950108
214.212, 0.945769
214.213, 0.941352
214.214, 0.936878
214.215, 0.935919
214.216, 0.92825
214.217, 0.921381
214.218, 0.914936
214.219, 0.909057
214.22, 0.903631
214.221, 0.898196
214.222, 0.893102
214.223, 0.888277
214.224, 0.883665
214.225, 0.879219
214.226, 0.8749
214.227, 0.858847
214.228, 0.842919
214.229, 0.826802
214.23, 0.81022
214.231, 0.793729
214.232, 0.776934
214.233, 0.760227
214.234, 0.743598
214.235, 0.726711
214.236, 0.70995
214.237, 0.69276
214.238, 0.675756
214.239, 0.658917
214.24, 0.642228
214.241, 0.625804
214.242, 0.608963
214.243, 0.592242
214.244, 0.575665
214.245, 0.559227
214.246, 0.543086
214.247, 0.526455
214.248, 0.510002
214.249, 0.492793
214.25, 0.47556
214.251, 0.458341
214.252, 0.441169
214.253, 0.424068
214.254, 0.407056
214.255, 0.390148
214.256, 0.373354
214.257, 0.35668
214.258, 0.339413
214.259, 0.322379
214.26, 0.305558
214.261, 0.288937
214.262, 0.272494
214.263, 0.251774
214.264, 0.231296
214.265, 0.210425
214.266, 0.189916
214.267, 0.169723
214.268, 0.149808
214.269, 0.130139
214.27, 0.110466
214.271, 0.0910255
214.272, 0.0717816
214.273, 0.0527119
214.274, 0.0337974
214.275, 0.0146332
214.276, -0.00435554
214.277, -0.0232052
214.278, -0.0420217
214.279, -0.0607013
214.28, -0.0792594
214.281, -0.0977091
214.282, -0.116062
214.283, -0.134326
214.284, -0.152511
214.285, -0.170624
214.286, -0.189219
214.287, -0.198354
214.288, -0.208372
214.289, -0.219136
214.29, -0.230576
214.291, -0.242608
214.292, -0.255158
214.293, -0.268858
214.294, -0.282881
214.295, -0.297242
214.296, -0.311856
214.297, -0.326695
214.298, -0.341736
214.299, -0.357025
214.3, -0.372473
214.301, -0.388063
214.302, -0.403834
214.303, -0.419719
214.304, -0.435706
214.305, -0.451787
214.306, -0.467953
214.307, -0.484197
214.308, -0.500567
214.309, -0.516998
214.31, -0.533486
214.311, -0.550025
214.312, -0.562389
214.313, -0.575389
214.314, -0.588862
214.315, -0.602763
214.316, -0.61701
214.317, -0.612325
214.318, -0.623805
214.319, -0.631848
214.32, -0.638415
214.321, -0.644377
214.322, -0.649996
214.323, -0.655593
214.324, -0.66082
214.325, -0.665942
214.326, -0.670953
214.327, -0.67588
214.328, -0.680733
214.329, -0.685489
214.33, -0.690212
214.331, -0.694904
214.332, -0.699533
214.333, -0.704144
214.334, -0.708739
214.335, -0.71332
214.336, -0.717889
214.337, -0.722446
214.338, -0.725025
214.339, -0.727573
214.34, -0.729744
214.341, -0.731791
214.342, -0.732696
214.343, -0.733953
214.344, -0.73538
214.345, -0.736945
214.346, -0.738636
214.347, -0.740439
214.348, -0.742343
214.349, -0.744337
214.35, -0.746413
214.351, -0.747115
214.352, -0.749046
214.353, -0.750976
214.354, -0.752884
214.355, -0.754825
214.356, -0.756908
214.357, -0.759954
214.358, -0.76293
214.359, -0.765855
214.36, -0.768722
214.361, -0.771537
214.362, -0.77424
214.363, -0.777091
214.364, -0.779672
214.365, -0.782241
214.366, -0.784766
214.367, -0.787289
214.368, -0.789795
214.369, -0.792303
214.37, -0.794817
214.371, -0.797338
214.372, -0.799866
214.373, -0.802404
214.374, -0.804953
214.375, -0.807513
214.376, -0.810086
214.377, -0.812673
214.378, -0.815274
214.379, -0.81789
214.38, -0.820522
214.381, -0.82317
214.382, -0.825835
214.383, -0.829226
214.384, -0.831645
214.385, -0.833356
214.386, -0.835209
214.387, -0.8371
214.388, -0.839003
214.389, -0.840481
214.39, -0.842013
214.391, -0.8436
214.392, -0.845236
214.393, -0.846765
214.394, -0.848291
214.395, -0.849874
214.396, -0.85151
214.397, -0.853142
214.398, -0.854827
214.399, -0.856564
214.4, -0.858349
214.401, -0.860164
214.402, -0.861899
214.403, -0.863685
214.404, -0.864581
214.405, -0.865579
214.406, -0.866632
214.407, -0.867716
214.408, -0.86874
214.409, -0.869774
214.41, -0.87082
214.411, -0.871876
214.412, -0.87296
214.413, -0.874073
214.414, -0.874627
214.415, -0.875704
214.416, -0.877118
214.417, -0.878554
214.418, -0.880007
214.419, -0.881495
214.42, -0.883018
214.421, -0.884572
214.422, -0.878564
214.423, -0.880811
214.424, -0.884499
214.425, -0.888592
214.426, -0.892776
214.427, -0.896959
214.428, -0.901093
214.429, -0.897966
214.43, -0.90226
214.431, -0.905723
214.432, -0.908734
214.433, -0.911599
214.434, -0.914382
214.435, -0.91712
214.436, -0.919715
214.437, -0.922663
214.438, -0.925562
214.439, -0.927787
214.44, -0.929483
214.441, -0.931237
214.442, -0.933297
214.443, -0.935231
214.444, -0.937026
214.445, -0.9387
214.446, -0.940274
214.447, -0.941761
214.448, -0.943171
214.449, -0.945571
214.45, -0.947693
214.451, -0.946228
214.452, -0.948059
214.453, -0.948452
214.454, -0.948888
214.455, -0.949309
214.456, -0.949628
214.457, -0.963696
214.458, -0.984341
214.459, -0.990795
214.46, -0.996372
214.461, -1.0012
214.462, -1.0047
214.463, -1.00365
214.464, -1.00239
214.465, -1.00191
214.466, -1.00152
214.467, -1.00119
214.468, -1.00757
214.469, -1.00922
214.47, -1.01069
214.471, -1.01205
214.472, -1.01364
214.473, -1.01487
214.474, -1.016
214.475, -1.00699
214.476, -0.998499
214.477, -0.990172
214.478, -0.981724
214.479, -0.973215
214.48, -0.964577
214.481, -0.955801
214.482, -0.946942
214.483, -0.937962
214.484, -0.930728
214.485, -0.922503
214.486, -0.913695
214.487, -0.905012
214.488, -0.896009
214.489, -0.886391
214.49, -0.876811
214.491, -0.868635
214.492, -0.860941
214.493, -0.852071
214.494, -0.843005
214.495, -0.834133
214.496, -0.825093
214.497, -0.451731
214.498, -0.212422
214.499, -0.12193
214.5, -0.110787
214.501, -0.0937039
214.502, -0.0796805
214.503, -0.0691029
214.504, -0.0594615
214.505, -0.050471
214.506, -0.0421138
214.507, -0.0344972
214.508, -0.0257294
214.509, -0.0176384
214.51, -0.0110609
214.511, -0.00584654
214.512, 0.0032477
214.513, 0.0135785
214.514, 0.0240262
214.515, 0.0342266
214.516, 0.0446229
214.517, 0.060485
214.518, 0.0762408
214.519, 0.0919235
214.52, 0.107183
214.521, 0.122177
214.522, 0.136811
214.523, 0.151156
214.524, 0.165335
214.525, 0.179358
214.526, 0.193234
214.527, 0.20632
214.528, 0.219336
214.529, 0.232075
214.53, 0.244764
214.531, 0.257399
214.532, 0.269981
214.533, 0.282508
214.534, 0.294978
214.535, 0.307393
214.536, 0.31975
214.537, 0.332662
214.538, 0.345463
214.539, 0.358214
214.54, 0.370308
214.541, 0.382273
214.542, 0.394148
214.543, 0.406076
214.544, 0.417845
214.545, 0.429673
214.546, 0.441408
214.547, 0.453027
214.548, 0.464729
214.549, 0.476466
214.55, 0.488228
214.551, 0.499885
214.552, 0.511565
214.553, 0.523259
214.554, 0.53496
214.555, 0.546661
214.556, 0.558357
214.557, 0.570043
214.558, 0.581716
214.559, 0.593373
214.56, 0.605011
214.561, 0.616125
214.562, 0.627276
214.563, 0.638426
214.564, 0.649605
214.565, 0.660984
214.566, 0.674811
214.567, 0.688249
214.568, 0.698505
214.569, 0.708811
214.57, 0.718829
214.571, 0.728703
214.572, 0.738432
214.573, 0.748017
214.574, 0.757469
214.575, 0.766682
214.576, 0.775817
214.577, 0.784844
214.578, 0.79381
214.579, 0.802714
214.58, 0.811544
214.581, 0.820322
214.582, 0.829042
214.583, 0.837702
214.584, 0.84609
214.585, 0.854657
214.586, 0.863164
214.587, 0.871638
214.588, 0.880086
214.589, 0.888488
214.59, 0.896803
214.591, 0.905106
214.592, 0.912392
214.593, 0.91576
214.594, 0.913566
214.595, 0.913011
214.596, 0.912754
214.597, 0.912349
214.598, 0.911986
214.599, 0.911424
214.6, 0.911013
214.601, 0.910448
214.602, 0.910045
214.603, 0.909984
214.604, 0.909822
214.605, 0.909536
214.606, 0.909194
214.607, 0.908804
214.608, 0.908333
214.609, 0.907816
214.61, 0.90734
214.611, 0.906752
214.612, 0.906134
214.613, 0.905479
214.614, 0.904787
214.615, 0.904058
214.616, 0.903295
214.617, 0.902498
214.618, 0.901671
214.619, 0.900815
214.62, 0.895641
214.621, 0.891029
214.622, 0.886232
214.623, 0.881486
214.624, 0.877165
214.625, 0.872829
214.626, 0.868989
214.627, 0.864912
214.628, 0.86065
214.629, 0.856349
214.63, 0.851945
214.631, 0.844588
214.632, 0.841795
214.633, 0.839549
214.634, 0.832678
214.635, 0.82668
214.636, 0.823358
214.637, 0.815986
214.638, 0.811399
214.639, 0.806561
214.64, 0.802364
214.641, 0.794708
214.642, 0.790602
214.643, 0.786359
214.644, 0.779954
214.645, 0.773816
214.646, 0.767615
214.647, 0.761392
214.648, 0.755133
214.649, 0.749493
214.65, 0.742144
214.651, 0.733726
214.652, 0.72928
214.653, 0.719711
214.654, 0.708372
214.655, 0.697124
214.656, 0.687631
214.657, 0.675527
214.658, 0.665337
214.659, 0.655404
214.66, 0.645597
214.661, 0.635883
214.662, 0.626489
214.663, 0.617204
214.664, 0.607978
214.665, 0.598847
214.666, 0.589208
214.667, 0.579747
214.668, 0.570394
214.669, 0.56108
214.67, 0.551954
214.671, 0.542978
214.672, 0.534071
214.673, 0.525268
214.674, 0.516535
214.675, 0.507891
214.676, 0.499318
214.677, 0.490832
214.678, 0.482406
214.679, 0.47404
214.68, 0.465567
214.681, 0.457608
214.682, 0.449646
214.683, 0.441816
214.684, 0.434019
214.685, 0.426395
214.686, 0.418926
214.687, 0.411598
214.688, 0.404955
214.689, 0.397846
214.69, 0.390846
214.691, 0.38395
214.692, 0.377152
214.693, 0.370447
214.694, 0.363831
214.695, 0.357301
214.696, 0.350853
214.697, 0.344676
214.698, 0.338497
214.699, 0.332379
214.7, 0.326328
214.701, 0.320325
214.702, 0.314389
214.703, 0.308522
214.704, 0.302969
214.705, 0.297087
214.706, 0.29128
214.707, 0.286381
214.708, 0.281083
214.709, 0.275653
214.71, 0.274011
214.711, 0.272445
214.712, 0.270961
214.713, 0.269558
214.714, 0.268233
214.715, 0.266984
214.716, 0.265807
214.717, 0.264138
214.718, 0.262591
214.719, 0.261155
214.72, 0.259818
214.721, 0.258573
214.722, 0.25741
214.723, 0.263397
214.724, 0.267852
214.725, 0.271094
214.726, 0.273368
214.727, 0.27484
214.728, 0.277909
214.729, 0.282685
214.73, 0.289525
214.731, 0.297195
214.732, 0.303137
214.733, 0.306788
214.734, 0.31038
214.735, 0.314005
214.736, 0.317715
214.737, 0.321505
214.738, 0.325372
214.739, 0.32931
214.74, 0.333311
214.741, 0.340402
214.742, 0.346978
214.743, 0.353439
214.744, 0.359635
214.745, 0.36573
214.746, 0.371732
214.747, 0.377648
214.748, 0.383484
214.749, 0.389248
214.75, 0.394943
214.751, 0.397668
214.752, 0.403002
214.753, 0.408183
214.754, 0.413248
214.755, 0.417972
214.756, 0.422372
214.757, 0.426798
214.758, 0.431245
214.759, 0.435711
214.76, 0.440191
214.761, 0.444683
214.762, 0.449184
214.763, 0.453277
214.764, 0.457411
214.765, 0.46147
214.766, 0.465569
214.767, 0.469795
214.768, 0.473792
214.769, 0.47783
214.77, 0.481903
214.771, 0.486007
214.772, 0.490138
214.773, 0.495105
214.774, 0.50002
214.775, 0.504793
214.776, 0.51056
214.777, 0.516179
214.778, 0.519613
214.779, 0.523056
214.78, 0.52644
214.781, 0.529726
214.782, 0.53279
214.783, 0.535638
214.784, 0.538459
214.785, 0.541252
214.786, 0.544019
214.787, 0.546658
214.788, 0.549281
214.789, 0.55189
214.79, 0.5545
214.791, 0.557096
214.792, 0.559624
214.793, 0.562144
214.794, 0.564655
214.795, 0.567157
214.796, 0.569651
214.797, 0.572021
214.798, 0.574392
214.799, 0.576764
214.8, 0.579136
214.801, 0.581508
214.802, 0.583878
214.803, 0.586246
214.804, 0.587749
214.805, 0.589244
214.806, 0.590786
214.807, 0.592369
214.808, 0.593987
214.809, 0.595629
214.81, 0.597294
214.811, 0.599001
214.812, 0.600735
214.813, 0.60249
214.814, 0.601689
214.815, 0.60114
214.816, 0.600721
214.817, 0.600407
214.818, 0.600141
214.819, 0.599912
214.82, 0.599716
214.821, 0.599583
214.822, 0.599474
214.823, 0.59939
214.824, 0.599322
214.825, 0.599271
214.826, 0.599367
214.827, 0.599468
214.828, 0.599576
214.829, 0.59974
214.83, 0.599904
214.831, 0.600068
214.832, 0.600232
214.833, 0.600385
214.834, 0.600398
214.835, 0.600661
214.836, 0.60123
214.837, 0.601265
214.838, 0.601259
214.839, 0.601183
214.84, 0.601038
214.841, 0.600829
214.842, 0.600564
214.843, 0.600249
214.844, 0.599889
214.845, 0.59949
214.846, 0.599057
214.847, 0.598595
214.848, 0.598366
214.849, 0.598097
214.85, 0.597791
214.851, 0.597453
214.852, 0.597085
214.853, 0.596689
214.854, 0.596489
214.855, 0.593769
214.856, 0.591306
214.857, 0.588895
214.858, 0.586496
214.859, 0.584371
214.86, 0.58223
214.861, 0.580071
214.862, 0.578029
214.863, 0.575962
214.864, 0.57387
214.865, 0.571888
214.866, 0.569876
214.867, 0.567835
214.868, 0.565768
214.869, 0.563677
214.87, 0.561563
214.871, 0.55941
214.872, 0.557256
214.873, 0.555087
214.874, 0.552903
214.875, 0.549495
214.876, 0.546178
214.877, 0.543014
214.878, 0.538566
214.879, 0.534282
214.88, 0.530467
214.881, 0.526744
214.882, 0.523104
214.883, 0.51954
214.884, 0.516042
214.885, 0.512607
214.886, 0.509342
214.887, 0.50612
214.888, 0.502936
214.889, 0.499789
214.89, 0.499766
214.891, 0.495552
214.892, 0.49166
214.893, 0.487862
214.894, 0.484226
214.895, 0.480681
214.896, 0.477153
214.897, 0.473631
214.898, 0.470153
214.899, 0.466701
214.9, 0.463239
214.901, 0.459851
214.902, 0.456458
214.903, 0.45306
214.904, 0.449661
214.905, 0.446261
214.906, 0.442862
214.907, 0.438997
214.908, 0.435227
214.909, 0.432937
214.91, 0.429856
214.911, 0.426719
214.912, 0.423496
214.913, 0.420196
214.914, 0.416827
214.915, 0.413447
214.916, 0.410014
214.917, 0.406535
214.918, 0.403025
214.919, 0.399492
214.92, 0.395931
214.921, 0.39235
214.922, 0.388773
214.923, 0.385158
214.924, 0.381543
214.925, 0.377907
214.926, 0.374265
214.927, 0.371138
214.928, 0.365504
214.929, 0.360167
214.93, 0.354823
214.931, 0.349429
214.932, 0.344084
214.933, 0.338709
214.934, 0.333398
214.935, 0.328107
214.936, 0.322831
214.937, 0.317572
214.938, 0.312067
214.939, 0.305832
214.94, 0.299819
214.941, 0.293983
214.942, 0.288294
214.943, 0.282953
214.944, 0.277296
214.945, 0.271764
214.946, 0.266341
214.947, 0.261015
214.948, 0.255622
214.949, 0.250323
214.95, 0.245109
214.951, 0.239971
214.952, 0.234904
214.953, 0.2299
214.954, 0.224955
214.955, 0.220064
214.956, 0.215223
214.957, 0.21097
214.958, 0.205454
214.959, 0.203748
214.96, 0.186864
214.961, 0.171265
214.962, 0.156948
214.963, 0.143763
214.964, 0.131536
214.965, 0.130447
214.966, 0.129216
214.967, 0.127918
214.968, 0.126576
214.969, 0.124856
214.97, 0.123181
214.971, 0.121554
214.972, 0.119966
214.973, 0.118202
214.974, 0.115731
214.975, 0.113387
214.976, 0.118345
214.977, 0.122709
214.978, 0.12656
214.979, 0.129967
214.98, 0.132991
214.981, 0.135679
214.982, 0.138076
214.983, 0.139992
214.984, 0.141713
214.985, 0.14326
214.986, 0.144651
214.987, 0.145904
214.988, 0.147034
214.989, 0.148053
214.99, 0.149606
214.991, 0.149283
214.992, 0.14903
214.993, 0.148827
214.994, 0.148662
214.995, 0.148522
214.996, 0.148399
214.997, 0.148287
214.998, 0.14945
214.999, 0.144416
215, 0.140325
215.001, 0.136649
215.002, 0.133642
215.003, 0.131186
215.004, 0.129187
215.005, 0.13192
215.006, 0.127086
215.007, 0.119786
215.008, 0.111739
215.009, 0.103448
215.01, 0.095061
215.011, 0.0861974
215.012, 0.0773705
215.013, 0.0685812
215.014, 0.0598273
215.015, 0.0511065
215.016, 0.0424169
215.017, 0.0337572
215.018, 0.0251264
215.019, 0.0174825
215.02, 0.00986098
215.021, 0.00228331
215.022, -0.00582137
215.023, -0.0142855
215.024, -0.023061
215.025, -0.0320904
215.026, -0.0413172
215.027, -0.050891
215.028, -0.0601196
215.029, -0.0694492
215.03, -0.0794627
215.031, -0.0894665
215.032, -0.0994547
215.033, -0.109423
215.034, -0.11937
215.035, -0.129281
215.036, -0.139201
215.037, -0.149073
215.038, -0.158974
215.039, -0.168845
215.04, -0.178688
215.041, -0.188504
215.042, -0.198295
215.043, -0.208042
215.044, -0.217764
215.045, -0.227528
215.046, -0.236315
215.047, -0.244058
215.048, -0.251939
215.049, -0.259947
215.05, -0.268069
215.051, -0.276295
215.052, -0.281557
215.053, -0.282746
215.054, -0.2815
215.055, -0.279518
215.056, -0.277405
215.057, -0.273424
215.058, -0.26609
215.059, -0.259366
215.06, -0.252946
215.061, -0.246729
215.062, -0.240673
215.063, -0.232203
215.064, -0.224031
215.065, -0.215997
215.066, -0.207949
215.067, -0.200229
215.068, -0.192805
215.069, -0.185648
215.07, -0.178734
215.071, -0.17204
215.072, -0.165315
215.073, -0.158807
215.074, -0.152495
215.075, -0.146364
215.076, -0.140722
215.077, -0.13444
215.078, -0.12836
215.079, -0.122465
215.08, -0.116738
215.081, -0.111168
215.082, -0.105735
215.083, -0.100439
215.084, -0.0954123
215.085, -0.0904933
215.086, -0.0856748
215.087, -0.0806077
215.088, -0.0756674
215.089, -0.070846
215.09, -0.0661364
215.091, -0.0583196
215.092, -0.0501329
215.093, -0.0420663
215.094, -0.0342534
215.095, -0.0285254
215.096, -0.0219151
215.097, -0.0152855
215.098, -0.008648
215.099, -0.00200389
215.1, 0.00434384
215.101, 0.0113641
215.102, 0.0183212
215.103, 0.0252166
215.104, 0.0320513
215.105, 0.0381653
215.106, 0.0461
215.107, 0.0538285
215.108, 0.0613731
215.109, 0.0687518
215.11, 0.0760919
215.111, 0.083281
215.112, 0.0903329
215.113, 0.097259
215.114, 0.104069
215.115, 0.110771
215.116, 0.117372
215.117, 0.123879
215.118, 0.129886
215.119, 0.135876
215.12, 0.141798
215.121, 0.147637
215.122, 0.150645
215.123, 0.154349
215.124, 0.158454
215.125, 0.162728
215.126, 0.166997
215.127, 0.1717
215.128, 0.176336
215.129, 0.181339
215.13, 0.186444
215.131, 0.191557
215.132, 0.196671
215.133, 0.201782
215.134, 0.207171
215.135, 0.212513
215.136, 0.217687
215.137, 0.222828
215.138, 0.227279
215.139, 0.232028
215.14, 0.236706
215.141, 0.241345
215.142, 0.245988
215.143, 0.250518
215.144, 0.254939
215.145, 0.268318
215.146, 0.271122
215.147, 0.272489
215.148, 0.273424
215.149, 0.274237
215.15, 0.274998
215.151, 0.27575
215.152, 0.276671
215.153, 0.277172
215.154, 0.274861
215.155, 0.272828
215.156, 0.271193
215.157, 0.269628
215.158, 0.268145
215.159, 0.266702
215.16, 0.265269
215.161, 0.263846
215.162, 0.262451
215.163, 0.26105
215.164, 0.25964
215.165, 0.258216
215.166, 0.256778
215.167, 0.255324
215.168, 0.253864
215.169, 0.252384
215.17, 0.250883
215.171, 0.249359
215.172, 0.247791
215.173, 0.246243
215.174, 0.244788
215.175, 0.243363
215.176, 0.241859
215.177, 0.240313
215.178, 0.238738
215.179, 0.23703
215.18, 0.235317
215.181, 0.233401
215.182, 0.231525
215.183, 0.229664
215.184, 0.227804
215.185, 0.225937
215.186, 0.224299
215.187, 0.222098
215.188, 0.219928
215.189, 0.217784
215.19, 0.215658
215.191, 0.213543
215.192, 0.21143
215.193, 0.209315
215.194, 0.20717
215.195, 0.204767
215.196, 0.202409
215.197, 0.200087
215.198, 0.197765
215.199, 0.1954
215.2, 0.193031
215.201, 0.190652
215.202, 0.188256
215.203, 0.185837
215.204, 0.183229
215.205, 0.180638
215.206, 0.178064
215.207, 0.175494
215.208, 0.172933
215.209, 0.170369
215.21, 0.167796
215.211, 0.165201
215.212, 0.163169
215.213, 0.159395
215.214, 0.155803
215.215, 0.152328
215.216, 0.148932
215.217, 0.145581
215.218, 0.142557
215.219, 0.137341
215.22, 0.132627
215.221, 0.128423
215.222, 0.124899
215.223, 0.11985
215.224, 0.114976
215.225, 0.110398
215.226, 0.106379
215.227, 0.10279
215.228, 0.0995356
215.229, 0.0963432
215.23, 0.0933708
215.231, 0.0820002
215.232, 0.0737896
215.233, 0.0653646
215.234, 0.0567072
215.235, 0.047855
215.236, 0.0388324
215.237, 0.0293801
215.238, 0.0197784
215.239, 0.00984435
215.24, -0.000521269
215.241, -0.00884476
215.242, -0.0175906
215.243, -0.0267882
215.244, -0.0362241
215.245, -0.0458578
215.246, -0.0556556
215.247, -0.06565
215.248, -0.0757483
215.249, -0.0859333
215.25, -0.0961904
215.251, -0.106507
215.252, -0.116874
215.253, -0.13812
215.254, -0.153491
215.255, -0.163498
215.256, -0.173399
215.257, -0.183249
215.258, -0.193077
215.259, -0.202909
215.26, -0.213346
215.261, -0.224013
215.262, -0.234923
215.263, -0.250391
215.264, -0.259566
215.265, -0.277436
215.266, -0.288548
215.267, -0.300667
215.268, -0.312236
215.269, -0.323944
215.27, -0.335787
215.271, -0.351732
215.272, -0.366103
215.273, -0.37842
215.274, -0.390628
215.275, -0.402638
215.276, -0.41458
215.277, -0.426472
215.278, -0.438332
215.279, -0.451671
215.28, -0.464914
215.281, -0.478087
215.282, -0.491207
215.283, -0.504232
215.284, -0.517481
215.285, -0.530938
215.286, -0.544575
215.287, -0.558364
215.288, -0.57228
215.289, -0.5863
215.29, -0.600407
215.291, -0.614584
215.292, -0.628818
215.293, -0.642318
215.294, -0.656251
215.295, -0.670253
215.296, -0.684165
215.297, -0.697979
215.298, -0.711871
215.299, -0.725832
215.3, -0.739853
215.301, -0.753926
215.302, -0.768043
215.303, -0.781944
215.304, -0.795839
215.305, -0.810854
215.306, -0.825736
215.307, -0.840498
215.308, -0.85515
215.309, -0.866508
215.31, -0.878294
215.311, -0.89038
215.312, -0.902746
215.313, -0.866327
215.314, -0.865645
215.315, -0.864002
215.316, -0.861345
215.317, -0.8587
215.318, -0.856202
215.319, -0.853483
215.32, -0.850883
215.321, -0.866071
215.322, -0.863031
215.323, -0.859541
215.324, -0.855805
215.325, -0.852082
215.326, -0.848276
215.327, -0.844642
215.328, -0.843139
215.329, -0.839834
215.33, -0.836882
215.331, -0.834275
215.332, -0.831982
215.333, -0.829344
215.334, -0.827056
215.335, -0.824999
215.336, -0.830531
215.337, -0.828884
215.338, -0.826785
215.339, -0.824635
215.34, -0.82251
215.341, -0.820624
215.342, -0.818893
215.343, -0.81724
215.344, -0.815645
215.345, -0.814097
215.346, -0.812322
215.347, -0.810625
215.348, -0.808987
215.349, -0.807135
215.35, -0.805368
215.351, -0.803735
215.352, -0.804745
215.353, -0.805306
215.354, -0.805717
215.355, -0.806107
215.356, -0.806469
215.357, -0.806812
215.358, -0.808326
215.359, -0.809821
215.36, -0.811292
215.361, -0.81273
215.362, -0.814082
215.363, -0.815465
215.364, -0.81687
