sim_time, big_dog?world_angular_velocity/z
211.303, -0.0768817
211.304, -0.0774037
211.305, -0.0780223
211.306, -0.0786647
211.307, -0.0791755
211.308, -0.0797829
211.309, -0.0802832
211.31, -0.0808795
211.311, -0.0815462
211.312, -0.0822637
211.313, -0.0830163
211.314, -0.0837921
211.315, -0.0837925
211.316, -0.0827611
211.317, -0.0819178
211.318, -0.0811279
211.319, -0.0802014
211.32, -0.0793803
211.321, -0.0786378
211.322, -0.0779546
211.323, -0.0773156
211.324, -0.0763387
211.325, -0.0752632
211.326, -0.0743311
211.327, -0.0735084
211.328, -0.072769
211.329, -0.0720925
211.33, -0.071463
211.331, -0.0708681
211.332, -0.070113
211.333, -0.069422
211.334, -0.0687791
211.335, -0.0681722
211.336, -0.0672285
211.337, -0.0663946
211.338, -0.0656443
211.339, -0.0647781
211.34, -0.0635053
211.341, -0.062427
211.342, -0.0634047
211.343, -0.0640422
211.344, -0.0644126
211.345, -0.063425
211.346, -0.0623244
211.347, -0.0610629
211.348, -0.0593067
211.349, -0.0575673
211.35, -0.0558507
211.351, -0.0537063
211.352, -0.0514807
211.353, -0.0491435
211.354, -0.0469952
211.355, -0.0449955
211.356, -0.0429861
211.357, -0.0410996
211.358, -0.0393088
211.359, -0.0375928
211.36, -0.0359347
211.361, -0.0343215
211.362, -0.0327429
211.363, -0.0312225
211.364, -0.0291895
211.365, -0.0272939
211.366, -0.0255047
211.367, -0.0237988
211.368, -0.0221574
211.369, -0.0205342
211.37, -0.0191539
211.371, -0.0176973
211.372, -0.0162312
211.373, -0.014758
211.374, -0.0132799
211.375, -0.0117987
211.376, -0.0117126
211.377, -0.0113046
211.378, -0.010524
211.379, -0.00955965
211.38, -0.00851441
211.381, -0.00740681
211.382, -0.00619633
211.383, -0.00496311
211.384, -0.00369637
211.385, -0.00235094
211.386, -0.0010187
211.387, 0.000301569
211.388, 0.00164637
211.389, 0.00297255
211.39, 0.00428265
211.391, 0.00558479
211.392, 0.00686339
211.393, 0.00818657
211.394, 0.00951256
211.395, 0.0108164
211.396, 0.0121019
211.397, 0.012941
211.398, 0.0137879
211.399, 0.014623
211.4, 0.0154488
211.401, 0.0162661
211.402, 0.0170782
211.403, 0.0178812
211.404, 0.0187618
211.405, 0.0198504
211.406, 0.0208885
211.407, 0.0218717
211.408, 0.0228023
211.409, 0.0237133
211.41, 0.0246076
211.411, 0.0254835
211.412, 0.0263482
211.413, 0.0272044
211.414, 0.028053
211.415, 0.0288647
211.416, 0.0293848
211.417, 0.0299751
211.418, 0.0306199
211.419, 0.0313072
211.42, 0.0320271
211.421, 0.0327718
211.422, 0.033535
211.423, 0.0343115
211.424, 0.0350976
211.425, 0.0356153
211.426, 0.0357802
211.427, 0.0359196
211.428, 0.0360236
211.429, 0.0361397
211.43, 0.0362646
211.431, 0.0363956
211.432, 0.0365307
211.433, 0.0366685
211.434, 0.0368078
211.435, 0.0369478
211.436, 0.0370877
211.437, 0.0372271
211.438, 0.0373655
211.439, 0.0375028
211.44, 0.0376388
211.441, 0.0377733
211.442, 0.0377263
211.443, 0.0381565
211.444, 0.0381014
211.445, 0.03804
211.446, 0.037964
211.447, 0.0378805
211.448, 0.0377921
211.449, 0.0380024
211.45, 0.0381409
211.451, 0.0382223
211.452, 0.0383102
211.453, 0.0388203
211.454, 0.0391928
211.455, 0.0399464
211.456, 0.0404994
211.457, 0.0408953
211.458, 0.0411687
211.459, 0.0413473
211.46, 0.0415566
211.461, 0.0417666
211.462, 0.041899
211.463, 0.0419726
211.464, 0.0420024
211.465, 0.0420003
211.466, 0.0484989
211.467, 0.053391
211.468, 0.0570136
211.469, 0.0597986
211.47, 0.0615208
211.471, 0.0626999
211.472, 0.0634587
211.473, 0.0638951
211.474, 0.0640871
211.475, 0.0640965
211.476, 0.0639721
211.477, 0.0586815
211.478, 0.0593879
211.479, 0.0594434
211.48, 0.0599416
211.481, 0.0605721
211.482, 0.057547
211.483, 0.060927
211.484, 0.0649273
211.485, 0.069107
211.486, 0.0733678
211.487, 0.0776255
211.488, 0.081858
211.489, 0.0860587
211.49, 0.0902241
211.491, 0.0946631
211.492, 0.0989995
211.493, 0.103248
211.494, 0.107657
211.495, 0.111947
211.496, 0.116137
211.497, 0.120243
211.498, 0.124277
211.499, 0.128249
211.5, 0.131129
211.501, 0.133856
211.502, 0.136909
211.503, 0.139855
211.504, 0.142716
211.505, 0.145494
211.506, 0.148455
211.507, 0.151318
211.508, 0.1543
211.509, 0.157174
211.51, 0.159958
211.511, 0.16265
211.512, 0.16495
211.513, 0.167212
211.514, 0.169443
211.515, 0.171681
211.516, 0.173952
211.517, 0.176194
211.518, 0.178417
211.519, 0.180624
211.52, 0.182823
211.521, 0.185015
211.522, 0.187203
211.523, 0.189391
211.524, 0.191578
211.525, 0.193765
211.526, 0.195955
211.527, 0.198145
211.528, 0.200337
211.529, 0.202531
211.53, 0.204726
211.531, 0.206922
211.532, 0.209119
211.533, 0.211208
211.534, 0.213653
211.535, 0.216055
211.536, 0.218419
211.537, 0.220753
211.538, 0.223061
211.539, 0.225346
211.54, 0.227612
211.541, 0.229834
211.542, 0.231981
211.543, 0.234146
211.544, 0.23628
211.545, 0.238436
211.546, 0.240609
211.547, 0.242792
211.548, 0.24498
211.549, 0.245521
211.55, 0.246468
211.551, 0.247744
211.552, 0.249276
211.553, 0.251008
211.554, 0.252892
211.555, 0.254894
211.556, 0.256983
211.557, 0.259135
211.558, 0.261334
211.559, 0.263565
211.56, 0.265816
211.561, 0.26808
211.562, 0.270349
211.563, 0.272619
211.564, 0.271326
211.565, 0.270154
211.566, 0.269089
211.567, 0.268076
211.568, 0.265887
211.569, 0.264057
211.57, 0.262502
211.571, 0.261158
211.572, 0.259974
211.573, 0.258912
211.574, 0.257939
211.575, 0.25703
211.576, 0.256168
211.577, 0.255337
211.578, 0.254338
211.579, 0.252827
211.58, 0.251512
211.581, 0.250345
211.582, 0.249289
211.583, 0.248315
211.584, 0.247957
211.585, 0.247492
211.586, 0.24708
211.587, 0.24681
211.588, 0.246495
211.589, 0.246141
211.59, 0.245754
211.591, 0.24534
211.592, 0.244902
211.593, 0.244431
211.594, 0.243946
211.595, 0.24345
211.596, 0.242945
211.597, 0.242355
211.598, 0.24151
211.599, 0.240748
211.6, 0.240049
211.601, 0.238906
211.602, 0.235056
211.603, 0.231526
211.604, 0.228187
211.605, 0.225004
211.606, 0.22164
211.607, 0.218446
211.608, 0.215383
211.609, 0.21241
211.61, 0.20952
211.611, 0.206693
211.612, 0.20387
211.613, 0.201091
211.614, 0.198347
211.615, 0.195628
211.616, 0.192927
211.617, 0.190265
211.618, 0.18753
211.619, 0.184616
211.62, 0.181769
211.621, 0.178974
211.622, 0.176219
211.623, 0.175263
211.624, 0.173853
211.625, 0.172097
211.626, 0.170068
211.627, 0.167829
211.628, 0.165193
211.629, 0.162495
211.63, 0.159752
211.631, 0.156981
211.632, 0.154192
211.633, 0.151394
211.634, 0.148595
211.635, 0.1458
211.636, 0.143012
211.637, 0.140235
211.638, 0.136521
211.639, 0.131699
211.64, 0.127
211.641, 0.122356
211.642, 0.117764
211.643, 0.113215
211.644, 0.108705
211.645, 0.10423
211.646, 0.0997852
211.647, 0.0953692
211.648, 0.0909793
211.649, 0.0863086
211.65, 0.0817335
211.651, 0.0772329
211.652, 0.0727974
211.653, 0.0684164
211.654, 0.0637355
211.655, 0.0590692
211.656, 0.0546352
211.657, 0.0503424
211.658, 0.0460673
211.659, 0.0418262
211.66, 0.0376036
211.661, 0.0333824
211.662, 0.0291958
211.663, 0.0250038
211.664, 0.0208945
211.665, 0.0167615
211.666, 0.0126116
211.667, 0.00845
211.668, 0.0042812
211.669, -0.000378804
211.67, -0.00502852
211.671, -0.00960323
211.672, -0.013979
211.673, -0.0184485
211.674, -0.0229503
211.675, -0.027457
211.676, -0.031977
211.677, -0.0364871
211.678, -0.0409226
211.679, -0.0453896
211.68, -0.049877
211.681, -0.0543765
211.682, -0.0588817
211.683, -0.0633876
211.684, -0.0674658
211.685, -0.0714561
211.686, -0.0755569
211.687, -0.0797121
211.688, -0.083957
211.689, -0.0882678
211.69, -0.0901863
211.691, -0.0921861
211.692, -0.0938172
211.693, -0.0941485
211.694, -0.0943497
211.695, -0.0944487
211.696, -0.0944712
211.697, -0.104573
211.698, -0.112859
211.699, -0.120559
211.7, -0.124814
211.701, -0.130619
211.702, -0.136002
211.703, -0.140944
211.704, -0.145695
211.705, -0.150099
211.706, -0.154614
211.707, -0.158775
211.708, -0.163131
211.709, -0.167161
211.71, -0.171045
211.711, -0.175042
211.712, -0.178779
211.713, -0.182306
211.714, -0.182902
211.715, -0.183953
211.716, -0.18537
211.717, -0.177167
211.718, -0.180717
211.719, -0.185039
211.72, -0.189652
211.721, -0.194358
211.722, -0.199116
211.723, -0.204544
211.724, -0.209863
211.725, -0.215089
211.726, -0.220234
211.727, -0.225415
211.728, -0.230917
211.729, -0.236272
211.73, -0.241484
211.731, -0.246594
211.732, -0.251619
211.733, -0.256575
211.734, -0.261471
211.735, -0.266318
211.736, -0.271123
211.737, -0.275893
211.738, -0.280632
211.739, -0.285346
211.74, -0.290691
211.741, -0.295888
211.742, -0.300964
211.743, -0.30594
211.744, -0.310834
211.745, -0.31566
211.746, -0.32043
211.747, -0.325154
211.748, -0.32984
211.749, -0.334464
211.75, -0.339068
211.751, -0.343658
211.752, -0.348237
211.753, -0.352806
211.754, -0.357367
211.755, -0.357017
211.756, -0.356629
211.757, -0.355108
211.758, -0.353817
211.759, -0.352709
211.76, -0.351772
211.761, -0.350942
211.762, -0.350226
211.763, -0.349607
211.764, -0.34907
211.765, -0.349594
211.766, -0.350465
211.767, -0.351131
211.768, -0.35177
211.769, -0.352252
211.77, -0.352607
211.771, -0.352861
211.772, -0.35306
211.773, -0.353195
211.774, -0.353368
211.775, -0.353482
211.776, -0.353606
211.777, -0.353687
211.778, -0.353732
211.779, -0.353751
211.78, -0.353747
211.781, -0.351269
211.782, -0.348805
211.783, -0.346336
211.784, -0.34387
211.785, -0.341344
211.786, -0.338822
211.787, -0.336053
211.788, -0.333354
211.789, -0.330775
211.79, -0.328292
211.791, -0.325883
211.792, -0.323554
211.793, -0.321191
211.794, -0.318722
211.795, -0.316337
211.796, -0.314018
211.797, -0.31175
211.798, -0.309482
211.799, -0.307255
211.8, -0.30506
211.801, -0.302876
211.802, -0.299762
211.803, -0.296722
211.804, -0.293432
211.805, -0.290241
211.806, -0.286923
211.807, -0.283716
211.808, -0.280596
211.809, -0.277545
211.81, -0.274547
211.811, -0.270587
211.812, -0.266886
211.813, -0.263423
211.814, -0.259528
211.815, -0.255813
211.816, -0.252338
211.817, -0.249054
211.818, -0.245428
211.819, -0.242038
211.82, -0.238832
211.821, -0.235672
211.822, -0.232647
211.823, -0.229725
211.824, -0.226884
211.825, -0.224103
211.826, -0.221407
211.827, -0.218824
211.828, -0.215736
211.829, -0.212838
211.83, -0.210091
211.831, -0.207363
211.832, -0.204379
211.833, -0.201479
211.834, -0.198734
211.835, -0.196109
211.836, -0.193578
211.837, -0.191119
211.838, -0.188714
211.839, -0.186351
211.84, -0.186367
211.841, -0.185881
211.842, -0.184342
211.843, -0.182665
211.844, -0.180718
211.845, -0.178727
211.846, -0.176702
211.847, -0.174653
211.848, -0.172587
211.849, -0.17051
211.85, -0.168425
211.851, -0.166926
211.852, -0.16538
211.853, -0.163322
211.854, -0.161396
211.855, -0.159576
211.856, -0.15784
211.857, -0.155819
211.858, -0.153803
211.859, -0.151926
211.86, -0.150032
211.861, -0.148255
211.862, -0.146572
211.863, -0.144963
211.864, -0.14341
211.865, -0.14191
211.866, -0.140446
211.867, -0.139011
211.868, -0.137597
211.869, -0.136068
211.87, -0.13458
211.871, -0.133132
211.872, -0.131584
211.873, -0.129739
211.874, -0.127769
211.875, -0.127031
211.876, -0.126084
211.877, -0.124607
211.878, -0.123086
211.879, -0.121417
211.88, -0.11975
211.881, -0.118088
211.882, -0.116432
211.883, -0.11462
211.884, -0.112851
211.885, -0.111091
211.886, -0.109368
211.887, -0.107676
211.888, -0.10601
211.889, -0.104366
211.89, -0.102741
211.891, -0.100798
211.892, -0.0988753
211.893, -0.0969352
211.894, -0.0950119
211.895, -0.0931031
211.896, -0.091207
211.897, -0.0893221
211.898, -0.087447
211.899, -0.0855807
211.9, -0.0836129
211.901, -0.0816778
211.902, -0.0797532
211.903, -0.0778446
211.904, -0.0759468
211.905, -0.0740586
211.906, -0.072195
211.907, -0.0703347
211.908, -0.0684985
211.909, -0.0666612
211.91, -0.064869
211.911, -0.0630666
211.912, -0.0612576
211.913, -0.0594844
211.914, -0.0576992
211.915, -0.0559058
211.916, -0.0541075
211.917, -0.0525833
211.918, -0.0510915
211.919, -0.0495553
211.92, -0.0479848
211.921, -0.0466798
211.922, -0.0452844
211.923, -0.0439814
211.924, -0.0426304
211.925, -0.0412936
211.926, -0.0399752
211.927, -0.0386196
211.928, -0.037178
211.929, -0.0359257
211.93, -0.0347493
211.931, -0.0336328
211.932, -0.0325605
211.933, -0.0315203
211.934, -0.0305026
211.935, -0.0294999
211.936, -0.0285064
211.937, -0.0275178
211.938, -0.0238473
211.939, -0.0212012
211.94, -0.0188631
211.941, -0.0170268
211.942, -0.0152645
211.943, -0.0134547
211.944, -0.0122499
211.945, -0.0110174
211.946, -0.0103194
211.947, -0.0100498
211.948, -0.0127823
211.949, -0.0134069
211.95, -0.0136806
211.951, -0.0137085
211.952, -0.0139431
211.953, -0.0140612
211.954, -0.0143343
211.955, -0.014731
211.956, -0.0152242
211.957, -0.0157918
211.958, -0.0164152
211.959, -0.0170797
211.96, -0.0177731
211.961, -0.0184859
211.962, -0.0192101
211.963, -0.0199395
211.964, -0.0206691
211.965, -0.021395
211.966, -0.0220432
211.967, -0.0222743
211.968, -0.022364
211.969, -0.0225768
211.97, -0.0228846
211.971, -0.0233468
211.972, -0.02309
211.973, -0.0230033
211.974, -0.0230424
211.975, -0.0231755
211.976, -0.02338
211.977, -0.022939
211.978, -0.0227785
211.979, -0.024558
211.98, -0.0260516
211.981, -0.0272229
211.982, -0.0282268
211.983, -0.029095
211.984, -0.0298534
211.985, -0.0305231
211.986, -0.0310763
211.987, -0.0315945
211.988, -0.0315948
211.989, -0.0313873
211.99, -0.030903
211.991, -0.0305931
211.992, -0.030424
211.993, -0.0303686
211.994, -0.0304002
211.995, -0.0304337
211.996, -0.030542
211.997, -0.0307102
211.998, -0.0309264
211.999, -0.031181
212, -0.0314662
212.001, -0.0317488
212.002, -0.0294477
212.003, -0.0275862
212.004, -0.0258741
212.005, -0.0244938
212.006, -0.0233853
212.007, -0.0225004
212.008, -0.0217996
212.009, -0.021251
212.01, -0.0208284
212.011, -0.0205106
212.012, -0.0202802
212.013, -0.0199141
212.014, -0.0220437
212.015, -0.0238224
212.016, -0.0247606
212.017, -0.0253509
212.018, -0.0258704
212.019, -0.0263356
212.02, -0.0267601
212.021, -0.0271552
212.022, -0.0275299
212.023, -0.0278919
212.024, -0.0282473
212.025, -0.0286012
212.026, -0.0289643
212.027, -0.0291646
212.028, -0.0294244
212.029, -0.0297144
212.03, -0.030033
212.031, -0.030379
212.032, -0.0307513
212.033, -0.0311488
212.034, -0.0315709
212.035, -0.0320672
212.036, -0.0251919
212.037, -0.0173826
212.038, -0.0105316
212.039, -0.00446855
212.04, 0.000944454
212.041, 0.00582048
212.042, 0.0102517
212.043, 0.0143133
212.044, 0.0180664
212.045, 0.0211212
212.046, 0.0242446
212.047, 0.0258482
212.048, 0.0275452
212.049, 0.0293023
212.05, 0.0310946
212.051, 0.032902
212.052, 0.0251508
212.053, 0.0310475
212.054, 0.0377559
212.055, 0.0447185
212.056, 0.0515053
212.057, 0.0584197
212.058, 0.0654015
212.059, 0.0723713
212.06, 0.0792719
212.061, 0.0861548
212.062, 0.0930722
212.063, 0.100005
212.064, 0.106939
212.065, 0.113838
212.066, 0.116549
212.067, 0.122004
212.068, 0.12697
212.069, 0.131944
212.07, 0.137144
212.071, 0.142444
212.072, 0.147855
212.073, 0.153326
212.074, 0.158719
212.075, 0.164134
212.076, 0.169598
212.077, 0.17501
212.078, 0.180484
212.079, 0.18654
212.08, 0.192401
212.081, 0.198214
212.082, 0.203986
212.083, 0.20973
212.084, 0.213846
212.085, 0.218001
212.086, 0.222164
212.087, 0.226341
212.088, 0.230534
212.089, 0.234743
212.09, 0.238968
212.091, 0.243348
212.092, 0.246451
212.093, 0.249848
212.094, 0.253473
212.095, 0.257278
212.096, 0.261173
212.097, 0.265226
212.098, 0.269399
212.099, 0.273665
212.1, 0.278001
212.101, 0.282389
212.102, 0.286815
212.103, 0.291268
212.104, 0.29574
212.105, 0.300085
212.106, 0.304063
212.107, 0.308182
212.108, 0.312409
212.109, 0.316978
212.11, 0.321595
212.111, 0.326264
212.112, 0.330968
212.113, 0.335697
212.114, 0.338646
212.115, 0.34168
212.116, 0.344731
212.117, 0.347504
212.118, 0.350237
212.119, 0.353086
212.12, 0.355896
212.121, 0.358804
212.122, 0.361785
212.123, 0.364823
212.124, 0.367912
212.125, 0.370837
212.126, 0.373829
212.127, 0.376872
212.128, 0.379952
212.129, 0.381025
212.13, 0.382097
212.131, 0.383194
212.132, 0.384308
212.133, 0.385434
212.134, 0.388131
212.135, 0.390159
212.136, 0.391994
212.137, 0.393649
212.138, 0.395136
212.139, 0.396414
212.14, 0.397624
212.141, 0.398791
212.142, 0.399925
212.143, 0.401037
212.144, 0.402136
212.145, 0.403221
212.146, 0.40381
212.147, 0.402675
212.148, 0.401586
212.149, 0.400493
212.15, 0.399409
212.151, 0.398333
212.152, 0.397266
212.153, 0.396223
212.154, 0.395178
212.155, 0.395229
212.156, 0.394992
212.157, 0.394554
212.158, 0.393944
212.159, 0.393229
212.16, 0.392873
212.161, 0.392603
212.162, 0.389862
212.163, 0.387078
212.164, 0.384364
212.165, 0.381611
212.166, 0.378884
212.167, 0.376126
212.168, 0.373348
212.169, 0.370588
212.17, 0.36765
212.171, 0.364662
212.172, 0.361679
212.173, 0.35866
212.174, 0.354018
212.175, 0.349484
212.176, 0.345045
212.177, 0.340574
212.178, 0.336079
212.179, 0.33162
212.18, 0.32719
212.181, 0.322732
212.182, 0.318309
212.183, 0.313859
212.184, 0.309628
212.185, 0.305323
212.186, 0.298959
212.187, 0.292881
212.188, 0.290547
212.189, 0.286892
212.19, 0.283951
212.191, 0.281797
212.192, 0.279475
212.193, 0.277525
212.194, 0.275617
212.195, 0.274024
212.196, 0.272685
212.197, 0.257801
212.198, 0.24521
212.199, 0.234345
212.2, 0.23722
212.201, 0.226398
212.202, 0.213958
212.203, 0.201883
212.204, 0.189908
212.205, 0.177897
212.206, 0.166138
212.207, 0.154332
212.208, 0.14377
212.209, 0.133223
212.21, 0.122696
212.211, 0.112192
212.212, 0.101046
212.213, 0.0896457
212.214, 0.0783888
212.215, 0.0672576
212.216, 0.0561101
212.217, 0.0450809
212.218, 0.0341544
212.219, 0.0233183
212.22, 0.0125623
212.221, 0.001878
212.222, -0.00874179
212.223, -0.0193029
212.224, -0.0298104
212.225, -0.0402682
212.226, -0.051171
212.227, -0.0619385
212.228, -0.0725909
212.229, -0.0831435
212.23, -0.0936093
212.231, -0.104702
212.232, -0.115595
212.233, -0.126872
212.234, -0.138009
212.235, -0.144543
212.236, -0.151539
212.237, -0.159258
212.238, -0.167263
212.239, -0.175508
212.24, -0.183953
212.241, -0.192566
212.242, -0.201319
212.243, -0.210187
212.244, -0.219153
212.245, -0.228199
212.246, -0.236849
212.247, -0.2419
212.248, -0.248013
212.249, -0.253984
212.25, -0.259861
212.251, -0.266061
212.252, -0.272155
212.253, -0.278176
212.254, -0.284094
212.255, -0.290072
212.256, -0.295955
212.257, -0.30176
212.258, -0.307501
212.259, -0.31319
212.26, -0.318835
212.261, -0.324445
212.262, -0.330024
212.263, -0.335578
212.264, -0.34111
212.265, -0.346608
212.266, -0.351049
212.267, -0.355669
212.268, -0.360574
212.269, -0.365584
212.27, -0.370751
212.271, -0.375976
212.272, -0.381246
212.273, -0.386553
212.274, -0.391888
212.275, -0.397245
212.276, -0.40262
212.277, -0.408007
212.278, -0.413404
212.279, -0.418807
212.28, -0.418742
212.281, -0.418758
212.282, -0.418729
212.283, -0.418703
212.284, -0.418694
212.285, -0.41869
212.286, -0.418781
212.287, -0.418783
212.288, -0.418779
212.289, -0.418796
212.29, -0.418814
212.291, -0.418127
212.292, -0.41766
212.293, -0.417373
212.294, -0.417227
212.295, -0.416841
212.296, -0.416654
212.297, -0.416629
212.298, -0.416543
212.299, -0.416608
212.3, -0.416789
212.301, -0.41706
212.302, -0.417397
212.303, -0.417786
212.304, -0.414915
212.305, -0.411775
212.306, -0.408747
212.307, -0.405541
212.308, -0.402486
212.309, -0.399388
212.31, -0.396422
212.311, -0.393557
212.312, -0.390684
212.313, -0.387709
212.314, -0.384843
212.315, -0.382008
212.316, -0.379108
212.317, -0.376097
212.318, -0.373209
212.319, -0.370415
212.32, -0.367694
212.321, -0.365129
212.322, -0.363721
212.323, -0.359762
212.324, -0.355703
212.325, -0.351525
212.326, -0.347267
212.327, -0.342949
212.328, -0.33859
212.329, -0.334201
212.33, -0.329794
212.331, -0.324314
212.332, -0.319097
212.333, -0.314086
212.334, -0.309239
212.335, -0.304524
212.336, -0.299914
212.337, -0.295387
212.338, -0.29065
212.339, -0.286037
212.34, -0.280982
212.341, -0.276139
212.342, -0.271375
212.343, -0.266763
212.344, -0.262271
212.345, -0.257873
212.346, -0.253549
212.347, -0.249284
212.348, -0.245065
212.349, -0.240884
212.35, -0.236733
212.351, -0.232607
212.352, -0.22833
212.353, -0.224113
212.354, -0.219945
212.355, -0.21582
212.356, -0.211727
212.357, -0.206783
212.358, -0.202074
212.359, -0.19755
212.36, -0.194603
212.361, -0.191404
212.362, -0.188022
212.363, -0.184495
212.364, -0.179631
212.365, -0.174524
212.366, -0.168906
212.367, -0.16341
212.368, -0.157956
212.369, -0.1526
212.37, -0.147325
212.371, -0.142118
212.372, -0.136968
212.373, -0.131384
212.374, -0.125955
212.375, -0.12065
212.376, -0.115445
212.377, -0.110321
212.378, -0.105178
212.379, -0.100053
212.38, -0.0949181
212.381, -0.0898619
212.382, -0.0848696
212.383, -0.0799297
212.384, -0.0758278
212.385, -0.0714798
212.386, -0.0669224
212.387, -0.0622161
212.388, -0.0574675
212.389, -0.0527409
212.39, -0.0480339
212.391, -0.0433445
212.392, -0.0386469
212.393, -0.0339693
212.394, -0.0293096
212.395, -0.0246663
212.396, -0.0199748
212.397, -0.0153104
212.398, -0.0106696
212.399, -0.0068167
212.4, -0.00279439
212.401, 0.00135674
212.402, 0.00561006
212.403, 0.0099424
212.404, 0.0144376
212.405, 0.0189633
212.406, 0.02351
212.407, 0.02807
212.408, 0.0326372
212.409, 0.0372069
212.41, 0.0417754
212.411, 0.0455283
212.412, 0.0492821
212.413, 0.0530329
212.414, 0.0566936
212.415, 0.060375
212.416, 0.0640508
212.417, 0.0677405
212.418, 0.0713944
212.419, 0.0750647
212.42, 0.0788944
212.421, 0.0827565
212.422, 0.0864583
212.423, 0.0901802
212.424, 0.0939148
212.425, 0.0976233
212.426, 0.101344
212.427, 0.105067
212.428, 0.108792
212.429, 0.112516
212.43, 0.116236
212.431, 0.119952
212.432, 0.12367
212.433, 0.126935
212.434, 0.130306
212.435, 0.133759
212.436, 0.137273
212.437, 0.140833
212.438, 0.144425
212.439, 0.146388
212.44, 0.148191
212.441, 0.150654
212.442, 0.153544
212.443, 0.155971
212.444, 0.157772
212.445, 0.159177
212.446, 0.160204
212.447, 0.161216
212.448, 0.161992
212.449, 0.162638
212.45, 0.163108
212.451, 0.163361
212.452, 0.163447
212.453, 0.163519
212.454, 0.163471
212.455, 0.163333
212.456, 0.163127
212.457, 0.161266
212.458, 0.160286
212.459, 0.159423
212.46, 0.158552
212.461, 0.157652
212.462, 0.156802
212.463, 0.15669
212.464, 0.156734
212.465, 0.15483
212.466, 0.153186
212.467, 0.151747
212.468, 0.150469
212.469, 0.149317
212.47, 0.148263
212.471, 0.14792
212.472, 0.147503
212.473, 0.147025
212.474, 0.146497
212.475, 0.146134
212.476, 0.145693
212.477, 0.145396
212.478, 0.145006
212.479, 0.144542
212.48, 0.144021
212.481, 0.143488
212.482, 0.14327
212.483, 0.142945
212.484, 0.142536
212.485, 0.14203
212.486, 0.14152
212.487, 0.141143
212.488, 0.140698
212.489, 0.1402
212.49, 0.139662
212.491, 0.139095
212.492, 0.138672
212.493, 0.139105
212.494, 0.139306
212.495, 0.139326
212.496, 0.139202
212.497, 0.138965
212.498, 0.138638
212.499, 0.13824
212.5, 0.137788
212.501, 0.137292
212.502, 0.136764
212.503, 0.136212
212.504, 0.135641
212.505, 0.135094
212.506, 0.134892
212.507, 0.135457
212.508, 0.132205
212.509, 0.129433
212.51, 0.127057
212.511, 0.125008
212.512, 0.123229
212.513, 0.121671
212.514, 0.12063
212.515, 0.119677
212.516, 0.118797
212.517, 0.117977
212.518, 0.117206
212.519, 0.116475
212.52, 0.115777
212.521, 0.115105
212.522, 0.115675
212.523, 0.115993
212.524, 0.116133
212.525, 0.116203
212.526, 0.11611
212.527, 0.116135
212.528, 0.116028
212.529, 0.11581
212.53, 0.115458
212.531, 0.115032
212.532, 0.114542
212.533, 0.114
212.534, 0.113412
212.535, 0.113049
212.536, 0.112587
212.537, 0.112061
212.538, 0.111576
212.539, 0.110952
212.54, 0.110547
212.541, 0.110063
212.542, 0.10951
212.543, 0.108307
212.544, 0.105914
212.545, 0.103754
212.546, 0.101772
212.547, 0.0997967
212.548, 0.0981785
212.549, 0.0966296
212.55, 0.0951278
212.551, 0.0936554
212.552, 0.0921983
212.553, 0.0907454
212.554, 0.0892883
212.555, 0.0878202
212.556, 0.0863361
212.557, 0.0885855
212.558, 0.089385
212.559, 0.0893276
212.56, 0.0886018
212.561, 0.0870717
212.562, 0.0851791
212.563, 0.0831027
212.564, 0.0808953
212.565, 0.0785969
212.566, 0.0761469
212.567, 0.0738322
212.568, 0.0714896
212.569, 0.0760185
212.57, 0.075574
212.571, 0.0759376
212.572, 0.0764632
212.573, 0.0772543
212.574, 0.0781358
212.575, 0.0784885
212.576, 0.0785303
212.577, 0.0787841
212.578, 0.0750109
212.579, 0.0713906
212.58, 0.0678939
212.581, 0.0644992
212.582, 0.0610649
212.583, 0.0576105
212.584, 0.0542112
212.585, 0.0507405
212.586, 0.0474062
212.587, 0.0441795
212.588, 0.0410379
212.589, 0.0379634
212.59, 0.0349421
212.591, 0.031963
212.592, 0.0290174
212.593, 0.0260988
212.594, 0.0232019
212.595, 0.0204604
212.596, 0.0178629
212.597, 0.015301
212.598, 0.0127684
212.599, 0.0102603
212.6, 0.00745023
212.601, 0.00633077
212.602, 0.00498267
212.603, 0.00347538
212.604, 0.00164092
212.605, -0.000622126
212.606, -0.00280796
212.607, -0.00493027
212.608, -0.00699926
212.609, -0.00919351
212.61, -0.0113055
212.611, -0.013351
212.612, -0.0153419
212.613, -0.0170925
212.614, -0.0188396
212.615, -0.0205841
212.616, -0.0223267
212.617, -0.0246018
212.618, -0.0269418
212.619, -0.0291346
212.62, -0.0312109
212.621, -0.0331952
212.622, -0.0352135
212.623, -0.0371518
212.624, -0.0390281
212.625, -0.0405756
212.626, -0.0420787
212.627, -0.0437845
212.628, -0.0453954
212.629, -0.0469325
212.63, -0.0484121
212.631, -0.0498474
212.632, -0.0512487
212.633, -0.0526242
212.634, -0.0488746
212.635, -0.0451265
212.636, -0.0413832
212.637, -0.0376504
212.638, -0.0339305
212.639, -0.0302246
212.64, -0.0265336
212.641, -0.0229288
212.642, -0.019664
212.643, -0.0163234
212.644, -0.0129742
212.645, -0.00956667
212.646, -0.00611637
212.647, -0.00263547
212.648, 0.000866338
