sim_time, big_dog?world_pose/orientation/roll
206.394, 0.00397684
206.395, 0.00388004
206.396, 0.00377528
206.397, 0.0036656
206.398, 0.00355722
206.399, 0.0034503
206.4, 0.0033447
206.401, 0.00323955
206.402, 0.00313488
206.403, 0.00303057
206.404, 0.00292655
206.405, 0.00282265
206.406, 0.00271879
206.407, 0.00261493
206.408, 0.00251103
206.409, 0.00240922
206.41, 0.00230892
206.411, 0.00221002
206.412, 0.00211251
206.413, 0.00201635
206.414, 0.00192154
206.415, 0.00182789
206.416, 0.0017352
206.417, 0.00164348
206.418, 0.00155273
206.419, 0.00146286
206.42, 0.00137375
206.421, 0.00128552
206.422, 0.0011981
206.423, 0.0011115
206.424, 0.0010257
206.425, 0.000940716
206.426, 0.000856559
206.427, 0.000773221
206.428, 0.000690625
206.429, 0.000608767
206.43, 0.000527641
206.431, 0.000447238
206.432, 0.000367549
206.433, 0.000288566
206.434, 0.000210276
206.435, 0.00013267
206.436, 5.57342e-05
206.437, -2.09318e-05
206.438, -9.69048e-05
206.439, -0.000172235
206.44, -0.000246958
206.441, -0.000321101
206.442, -0.000394694
206.443, -0.000467758
206.444, -0.000537441
206.445, -0.00060419
206.446, -0.000667726
206.447, -0.000728632
206.448, -0.000786722
206.449, -0.000841957
206.45, -0.000894329
206.451, -0.00094381
206.452, -0.000990458
206.453, -0.00103417
206.454, -0.00107502
206.455, -0.00111292
206.456, -0.0011479
206.457, -0.00117994
206.458, -0.00120898
206.459, -0.00123507
206.46, -0.00125824
206.461, -0.00127853
206.462, -0.00129549
206.463, -0.00130918
206.464, -0.00131967
206.465, -0.00132702
206.466, -0.00133128
206.467, -0.00133251
206.468, -0.00133074
206.469, -0.00132602
206.47, -0.00131746
206.471, -0.00130523
206.472, -0.00128871
206.473, -0.0012684
206.474, -0.00124464
206.475, -0.00121779
206.476, -0.00118761
206.477, -0.00115302
206.478, -0.0011141
206.479, -0.00107094
206.48, -0.00102351
206.481, -0.000971574
206.482, -0.00091526
206.483, -0.000854482
206.484, -0.000789362
206.485, -0.000720008
206.486, -0.000646523
206.487, -0.000568998
206.488, -0.00048757
206.489, -0.000402169
206.49, -0.000312203
206.491, -0.000217813
206.492, -0.000119111
206.493, -1.61273e-05
206.494, 9.10262e-05
206.495, 0.000202247
206.496, 0.000317439
206.497, 0.000436517
206.498, 0.000559398
206.499, 0.000686008
206.5, 0.000816277
206.501, 0.000950138
206.502, 0.0010844
206.503, 0.00121944
206.504, 0.00135592
206.505, 0.00149401
206.506, 0.00163359
206.507, 0.00177455
206.508, 0.00191679
206.509, 0.00206023
206.51, 0.00220479
206.511, 0.00235041
206.512, 0.00249701
206.513, 0.00264456
206.514, 0.00279238
206.515, 0.00294196
206.516, 0.00309316
206.517, 0.00324585
206.518, 0.00340007
206.519, 0.00355574
206.52, 0.00371263
206.521, 0.00387093
206.522, 0.00403056
206.523, 0.00419143
206.524, 0.00435061
206.525, 0.004508
206.526, 0.00466378
206.527, 0.00481659
206.528, 0.00496711
206.529, 0.00511546
206.53, 0.00526172
206.531, 0.00540594
206.532, 0.00554825
206.533, 0.0056887
206.534, 0.00582713
206.535, 0.0059636
206.536, 0.00609864
206.537, 0.00623223
206.538, 0.00636435
206.539, 0.00649511
206.54, 0.0066245
206.541, 0.00675253
206.542, 0.00687921
206.543, 0.00700454
206.544, 0.00712852
206.545, 0.00725117
206.546, 0.00737248
206.547, 0.00749247
206.548, 0.00761114
206.549, 0.0077285
206.55, 0.00784456
206.551, 0.00795863
206.552, 0.00807237
206.553, 0.0081857
206.554, 0.00829863
206.555, 0.00840971
206.556, 0.00851899
206.557, 0.00862649
206.558, 0.00873212
206.559, 0.0088359
206.56, 0.00893782
206.561, 0.00903798
206.562, 0.00913635
206.563, 0.00923304
206.564, 0.00932806
206.565, 0.00942144
206.566, 0.00951321
206.567, 0.00960336
206.568, 0.00969192
206.569, 0.00977888
206.57, 0.00986426
206.571, 0.00994807
206.572, 0.0100303
206.573, 0.010111
206.574, 0.0101902
206.575, 0.0102678
206.576, 0.0103439
206.577, 0.0104186
206.578, 0.0104917
206.579, 0.0105633
206.58, 0.0106335
206.581, 0.0107022
206.582, 0.0107694
206.583, 0.0108347
206.584, 0.0108982
206.585, 0.0109599
206.586, 0.011021
206.587, 0.0110815
206.588, 0.011141
206.589, 0.0111998
206.59, 0.0112594
206.591, 0.0113183
206.592, 0.0113756
206.593, 0.011431
206.594, 0.0114846
206.595, 0.0115367
206.596, 0.0115871
206.597, 0.0116358
206.598, 0.0116829
206.599, 0.0117282
206.6, 0.0117719
206.601, 0.0118142
206.602, 0.0118551
206.603, 0.0118949
206.604, 0.0119335
206.605, 0.011971
206.606, 0.0120074
206.607, 0.0120416
206.608, 0.0120762
206.609, 0.0121113
206.61, 0.0121478
206.611, 0.0121845
206.612, 0.0122211
206.613, 0.0122574
206.614, 0.0122935
206.615, 0.0123269
206.616, 0.0123579
206.617, 0.0123865
206.618, 0.0124119
206.619, 0.0124353
206.62, 0.0124557
206.621, 0.0124734
206.622, 0.0124886
206.623, 0.0125012
206.624, 0.0125115
206.625, 0.0125193
206.626, 0.0125246
206.627, 0.0125275
206.628, 0.012528
206.629, 0.012526
206.63, 0.0125217
206.631, 0.0125105
206.632, 0.0124926
206.633, 0.0124674
206.634, 0.0124327
206.635, 0.0123914
206.636, 0.0123444
206.637, 0.0122938
206.638, 0.0122397
206.639, 0.0121822
206.64, 0.0121206
206.641, 0.012055
206.642, 0.0119855
206.643, 0.0119121
206.644, 0.0118347
206.645, 0.0117532
206.646, 0.0116675
206.647, 0.0115776
206.648, 0.0114837
206.649, 0.0113858
206.65, 0.0112867
206.651, 0.0111861
206.652, 0.011084
206.653, 0.01098
206.654, 0.0108742
206.655, 0.0107666
206.656, 0.0106574
206.657, 0.0105464
206.658, 0.0104338
206.659, 0.0103195
206.66, 0.0102037
206.661, 0.010087
206.662, 0.00996953
206.663, 0.00985111
206.664, 0.00973176
206.665, 0.00961145
206.666, 0.00949016
206.667, 0.00936789
206.668, 0.00924506
206.669, 0.00912161
206.67, 0.00899701
206.671, 0.00887075
206.672, 0.00874291
206.673, 0.00861341
206.674, 0.0084823
206.675, 0.00834962
206.676, 0.00821543
206.677, 0.00807975
206.678, 0.0079425
206.679, 0.00780372
206.68, 0.00766343
206.681, 0.00752224
206.682, 0.00738017
206.683, 0.0072409
206.684, 0.0071039
206.685, 0.00696909
206.686, 0.00683646
206.687, 0.00670606
206.688, 0.00657786
206.689, 0.00645186
206.69, 0.00632807
206.691, 0.00620648
206.692, 0.00608708
206.693, 0.00596982
206.694, 0.0058547
206.695, 0.00574172
206.696, 0.00563082
206.697, 0.00552201
206.698, 0.00541528
206.699, 0.00531062
206.7, 0.00520803
206.701, 0.00510751
206.702, 0.00500904
206.703, 0.00491262
206.704, 0.00481823
206.705, 0.00472586
206.706, 0.00463549
206.707, 0.00454713
206.708, 0.00446071
206.709, 0.00437639
206.71, 0.00429412
206.711, 0.00421344
206.712, 0.00413577
206.713, 0.00406099
206.714, 0.003989
206.715, 0.00391971
206.716, 0.00385303
206.717, 0.0037889
206.718, 0.00372726
206.719, 0.00366939
206.72, 0.00361505
206.721, 0.00356458
206.722, 0.00351822
206.723, 0.00347589
206.724, 0.00343747
206.725, 0.0034029
206.726, 0.00337214
206.727, 0.00334534
206.728, 0.00332239
206.729, 0.00330321
206.73, 0.00328781
206.731, 0.00327624
206.732, 0.00326843
206.733, 0.0032643
206.734, 0.00326377
206.735, 0.00326665
206.736, 0.00327276
206.737, 0.00328148
206.738, 0.00329287
206.739, 0.00330692
206.74, 0.00332358
206.741, 0.00334283
206.742, 0.00336463
206.743, 0.00338895
206.744, 0.00341576
206.745, 0.00344504
206.746, 0.00347675
206.747, 0.00351088
206.748, 0.00354739
206.749, 0.00358627
206.75, 0.00362835
206.751, 0.00367351
206.752, 0.00372236
206.753, 0.00377474
206.754, 0.00383076
206.755, 0.00389045
206.756, 0.00395366
206.757, 0.00402027
206.758, 0.00409033
206.759, 0.0041637
206.76, 0.00424029
206.761, 0.00431999
206.762, 0.00440272
206.763, 0.00448832
206.764, 0.00457687
206.765, 0.00466834
206.766, 0.00476263
206.767, 0.00485944
206.768, 0.00495846
206.769, 0.00505717
206.77, 0.00515588
206.771, 0.00525505
206.772, 0.0053546
206.773, 0.00545448
206.774, 0.00555461
206.775, 0.00565349
206.776, 0.00575121
206.777, 0.00584784
206.778, 0.00594346
206.779, 0.00603812
206.78, 0.00613188
206.781, 0.00622528
206.782, 0.00631831
206.783, 0.00641097
206.784, 0.00650337
206.785, 0.00659554
206.786, 0.00668747
206.787, 0.00677916
206.788, 0.00687073
206.789, 0.00696218
206.79, 0.00705347
206.791, 0.00714459
206.792, 0.00723552
206.793, 0.00732626
206.794, 0.00741677
206.795, 0.00750667
206.796, 0.00759592
206.797, 0.00768454
206.798, 0.00777122
206.799, 0.00785655
206.8, 0.00794052
206.801, 0.00802315
206.802, 0.0081044
206.803, 0.00818426
206.804, 0.00826276
206.805, 0.00833988
206.806, 0.00841564
206.807, 0.00849002
206.808, 0.00856301
206.809, 0.0086346
206.81, 0.00870477
206.811, 0.00877352
206.812, 0.00884085
206.813, 0.00890675
206.814, 0.00897122
206.815, 0.00903444
206.816, 0.00909639
206.817, 0.00915705
206.818, 0.00921641
206.819, 0.00927446
206.82, 0.00933052
206.821, 0.00938465
206.822, 0.00943691
206.823, 0.00948794
206.824, 0.00953769
206.825, 0.0095862
206.826, 0.00963354
206.827, 0.00967973
206.828, 0.00972479
206.829, 0.00976872
206.83, 0.00981151
206.831, 0.00985314
206.832, 0.00989364
206.833, 0.00993303
206.834, 0.00997133
206.835, 0.0100085
206.836, 0.0100446
206.837, 0.0100795
206.838, 0.0101133
206.839, 0.0101459
206.84, 0.0101775
206.841, 0.0102081
206.842, 0.0102375
206.843, 0.010266
206.844, 0.0102934
206.845, 0.0103198
206.846, 0.0103453
206.847, 0.0103697
206.848, 0.0103931
206.849, 0.0104156
206.85, 0.0104373
206.851, 0.0104578
206.852, 0.0104771
206.853, 0.0104953
206.854, 0.0105124
206.855, 0.0105285
206.856, 0.010544
206.857, 0.010559
206.858, 0.0105727
206.859, 0.010585
206.86, 0.0105962
206.861, 0.0106062
206.862, 0.0106151
206.863, 0.0106231
206.864, 0.01063
206.865, 0.0106359
206.866, 0.0106409
206.867, 0.0106533
206.868, 0.0106727
206.869, 0.0106891
206.87, 0.0107035
206.871, 0.0107159
206.872, 0.0107264
206.873, 0.0107356
206.874, 0.010744
206.875, 0.0107514
206.876, 0.0107575
206.877, 0.010762
206.878, 0.0107652
206.879, 0.0107668
206.88, 0.0107615
206.881, 0.0107499
206.882, 0.0107327
206.883, 0.0107105
206.884, 0.0106838
206.885, 0.0106531
206.886, 0.0106188
206.887, 0.0105812
206.888, 0.0105407
206.889, 0.0104976
206.89, 0.0104522
206.891, 0.0104109
206.892, 0.0103631
206.893, 0.0103064
206.894, 0.0102372
206.895, 0.0101549
206.896, 0.0100595
206.897, 0.00995077
206.898, 0.00982867
206.899, 0.00969342
206.9, 0.00954512
206.901, 0.00938368
206.902, 0.00920919
206.903, 0.00902149
206.904, 0.00882387
206.905, 0.0086158
206.906, 0.00839292
206.907, 0.00816647
206.908, 0.00793898
206.909, 0.00771143
206.91, 0.007484
206.911, 0.0072569
206.912, 0.00703002
206.913, 0.00680328
206.914, 0.00657659
206.915, 0.0063494
206.916, 0.00612176
206.917, 0.00589355
206.918, 0.0056648
206.919, 0.0054355
206.92, 0.00520565
206.921, 0.0049751
206.922, 0.00474386
206.923, 0.00451193
206.924, 0.00427933
206.925, 0.00404597
206.926, 0.00381185
206.927, 0.00357698
206.928, 0.00334111
206.929, 0.00310426
206.93, 0.00286647
206.931, 0.00262775
206.932, 0.00238811
206.933, 0.00214758
206.934, 0.00190617
206.935, 0.00166388
206.936, 0.00142072
206.937, 0.00117676
206.938, 0.000931983
206.939, 0.000689542
206.94, 0.000448743
206.941, 0.000216589
206.942, -7.97706e-06
206.943, -0.000225323
206.944, -0.000435824
206.945, -0.000639586
206.946, -0.000836715
206.947, -0.00102732
206.948, -0.00121149
206.949, -0.00138935
206.95, -0.00156098
206.951, -0.00172648
206.952, -0.00188594
206.953, -0.00203944
206.954, -0.00218717
206.955, -0.00232918
206.956, -0.00246553
206.957, -0.00259631
206.958, -0.00272158
206.959, -0.0028414
206.96, -0.00295586
206.961, -0.00306498
206.962, -0.00316884
206.963, -0.0032675
206.964, -0.00336103
206.965, -0.00344947
206.966, -0.00353289
206.967, -0.00361135
206.968, -0.00368491
206.969, -0.0037536
206.97, -0.00381742
206.971, -0.00387721
206.972, -0.00393297
206.973, -0.00398415
206.974, -0.0040308
206.975, -0.00407296
206.976, -0.00411069
206.977, -0.00414385
206.978, -0.00417251
206.979, -0.00419671
206.98, -0.00421651
206.981, -0.00423269
206.982, -0.00424526
206.983, -0.00425445
206.984, -0.00425971
206.985, -0.0042611
206.986, -0.00425867
206.987, -0.00425248
206.988, -0.00424257
206.989, -0.00422898
206.99, -0.00421175
206.991, -0.00419045
206.992, -0.00416516
206.993, -0.00413594
206.994, -0.00410287
206.995, -0.00406601
206.996, -0.00402446
206.997, -0.00397876
206.998, -0.00392919
206.999, -0.00387532
207, -0.00381693
207.001, -0.00375416
207.002, -0.00368712
207.003, -0.00361591
207.004, -0.00354014
207.005, -0.00345993
207.006, -0.00337567
207.007, -0.00328679
207.008, -0.00319445
207.009, -0.00309871
207.01, -0.00299965
207.011, -0.0028973
207.012, -0.00279171
207.013, -0.00268292
207.014, -0.00257097
207.015, -0.00245588
207.016, -0.00233768
207.017, -0.00221721
207.018, -0.00209261
207.019, -0.00196401
207.02, -0.00183153
207.021, -0.00169526
207.022, -0.0015553
207.023, -0.00141174
207.024, -0.00126464
207.025, -0.00111406
207.026, -0.000960087
207.027, -0.000802757
207.028, -0.000642127
207.029, -0.000482709
207.03, -0.000323326
207.031, -0.000163945
207.032, -4.64446e-06
207.033, 0.000154495
207.034, 0.000313402
207.035, 0.00047202
207.036, 0.000630299
207.037, 0.000788676
207.038, 0.000947033
207.039, 0.0011053
207.04, 0.00126341
207.041, 0.00142118
207.042, 0.00157887
207.043, 0.00173382
207.044, 0.00188625
207.045, 0.00203634
207.046, 0.00218425
207.047, 0.00233028
207.048, 0.00247452
207.049, 0.00261715
207.05, 0.00275825
207.051, 0.00289789
207.052, 0.0030361
207.053, 0.00317295
207.054, 0.00330848
207.055, 0.00344289
207.056, 0.0035762
207.057, 0.00370606
207.058, 0.00383279
207.059, 0.00395648
207.06, 0.00407693
207.061, 0.00419449
207.062, 0.00430912
207.063, 0.0044208
207.064, 0.00452956
207.065, 0.0046354
207.066, 0.00473834
207.067, 0.0048384
207.068, 0.00493566
207.069, 0.00502975
207.07, 0.00512144
207.071, 0.00521072
207.072, 0.00529757
207.073, 0.00538197
207.074, 0.00546395
207.075, 0.0055435
207.076, 0.00562059
207.077, 0.00569526
207.078, 0.00576751
207.079, 0.0058364
207.08, 0.00590195
207.081, 0.00596419
207.082, 0.00602315
207.083, 0.00607887
207.084, 0.00613139
207.085, 0.00618072
207.086, 0.0062269
207.087, 0.00627055
207.088, 0.00631161
207.089, 0.00635006
207.09, 0.00638594
207.091, 0.00641909
207.092, 0.00644956
207.093, 0.00647739
207.094, 0.00650262
207.095, 0.00652514
207.096, 0.00654499
207.097, 0.00656221
207.098, 0.00657686
207.099, 0.00658896
207.1, 0.00659855
207.101, 0.00660567
207.102, 0.00661036
207.103, 0.00661263
207.104, 0.00661251
207.105, 0.00661005
207.106, 0.00660525
207.107, 0.00659816
207.108, 0.00658878
207.109, 0.00657715
207.11, 0.00656328
207.111, 0.0065472
207.112, 0.00652894
207.113, 0.00650937
207.114, 0.00648746
207.115, 0.00646214
207.116, 0.00643357
207.117, 0.00640188
207.118, 0.00636766
207.119, 0.00633052
207.12, 0.00629059
207.121, 0.006248
207.122, 0.00620586
207.123, 0.00616388
207.124, 0.00612038
207.125, 0.00607553
207.126, 0.00602945
207.127, 0.00598225
207.128, 0.0059337
207.129, 0.00588377
207.13, 0.00583345
207.131, 0.00578241
207.132, 0.00572987
207.133, 0.00567582
207.134, 0.00562036
207.135, 0.00556357
207.136, 0.00550553
207.137, 0.00544595
207.138, 0.00538273
207.139, 0.00531617
207.14, 0.00524648
207.141, 0.00517393
207.142, 0.00509875
207.143, 0.00502118
207.144, 0.00494805
207.145, 0.00486832
207.146, 0.00478104
207.147, 0.0046822
207.148, 0.00457807
207.149, 0.00447102
207.15, 0.00436048
207.151, 0.00424711
207.152, 0.00413116
207.153, 0.00401228
207.154, 0.00389078
207.155, 0.00376669
207.156, 0.00364006
207.157, 0.00351093
207.158, 0.00337931
207.159, 0.00324524
207.16, 0.00310874
207.161, 0.00297026
207.162, 0.00282984
207.163, 0.00268753
207.164, 0.00254662
207.165, 0.00240629
207.166, 0.00226652
207.167, 0.00212729
207.168, 0.00198867
207.169, 0.00185069
207.17, 0.00171316
207.171, 0.00157614
207.172, 0.00143967
207.173, 0.0013038
207.174, 0.00116843
207.175, 0.00103351
207.176, 0.000899071
207.177, 0.000765156
207.178, 0.000631794
207.179, 0.000500763
207.18, 0.000372198
207.181, 0.000247253
207.182, 0.000125782
207.183, 7.69862e-06
207.184, -0.000107383
207.185, -0.000219492
207.186, -0.000328656
207.187, -0.000434906
207.188, -0.000538344
207.189, -0.000639121
207.19, -0.000737241
207.191, -0.000832739
207.192, -0.000925649
207.193, -0.00101597
207.194, -0.00110377
207.195, -0.00118904
207.196, -0.00127181
207.197, -0.00135208
207.198, -0.00142955
207.199, -0.00150426
207.2, -0.00157621
207.201, -0.00164549
207.202, -0.00171209
207.203, -0.00177602
207.204, -0.00183729
207.205, -0.00189591
207.206, -0.00195159
207.207, -0.00200378
207.208, -0.00205255
207.209, -0.00209797
207.21, -0.0021401
207.211, -0.00217899
207.212, -0.00221468
207.213, -0.00224722
207.214, -0.00227662
207.215, -0.00230292
207.216, -0.00232617
207.217, -0.00234638
207.218, -0.00236356
207.219, -0.00237776
207.22, -0.002389
207.221, -0.00239732
207.222, -0.00240274
207.223, -0.00240529
207.224, -0.00240531
207.225, -0.00240403
207.226, -0.00240114
207.227, -0.00239667
207.228, -0.00239064
207.229, -0.00238308
207.23, -0.00237397
207.231, -0.00236334
207.232, -0.00235114
207.233, -0.0023374
207.234, -0.0023222
207.235, -0.00230484
207.236, -0.00228543
207.237, -0.00226404
207.238, -0.00224074
207.239, -0.00221561
207.24, -0.0021887
207.241, -0.00216006
207.242, -0.00212975
207.243, -0.0020978
207.244, -0.00206426
207.245, -0.00202917
207.246, -0.00199256
207.247, -0.00195383
207.248, -0.00191305
207.249, -0.00187031
207.25, -0.00182568
207.251, -0.00177907
207.252, -0.00173057
207.253, -0.00168024
207.254, -0.00162816
207.255, -0.00157439
207.256, -0.00151897
207.257, -0.00146192
207.258, -0.00140297
207.259, -0.00134219
207.26, -0.00127965
207.261, -0.00121588
207.262, -0.00115208
207.263, -0.00108703
207.264, -0.00102085
207.265, -0.000953668
207.266, -0.000885601
207.267, -0.000817153
207.268, -0.000747442
207.269, -0.000676609
207.27, -0.000604777
207.271, -0.000532056
207.272, -0.000459518
207.273, -0.000387186
207.274, -0.000315082
207.275, -0.000243225
207.276, -0.000171632
207.277, -0.000100321
207.278, -2.9147e-05
207.279, 4.18607e-05
207.28, 0.000112908
207.281, 0.000183948
207.282, 0.00025494
207.283, 0.000325851
207.284, 0.000397159
207.285, 0.000468785
207.286, 0.00054066
207.287, 0.000612722
207.288, 0.000684916
207.289, 0.000757195
207.29, 0.000829516
207.291, 0.000901839
207.292, 0.000974131
207.293, 0.00104636
207.294, 0.0011185
207.295, 0.00119052
207.296, 0.00126239
207.297, 0.00133411
207.298, 0.00140565
207.299, 0.00147698
207.3, 0.0015477
207.301, 0.00161782
207.302, 0.00168814
207.303, 0.00175856
207.304, 0.00182869
207.305, 0.00189843
207.306, 0.00196513
207.307, 0.0020292
207.308, 0.00209079
207.309, 0.00215002
207.31, 0.00220716
207.311, 0.00226228
207.312, 0.00231546
207.313, 0.00236678
207.314, 0.00241628
207.315, 0.00246404
207.316, 0.00251009
207.317, 0.00255447
207.318, 0.0025974
207.319, 0.00263877
207.32, 0.00267887
207.321, 0.00271772
207.322, 0.00275531
207.323, 0.00279165
207.324, 0.00282675
207.325, 0.00286061
207.326, 0.00289325
207.327, 0.00292467
207.328, 0.00295489
207.329, 0.00298391
207.33, 0.00301174
207.331, 0.00303845
207.332, 0.00306405
207.333, 0.00308854
207.334, 0.00311149
207.335, 0.00313292
207.336, 0.00315286
207.337, 0.00317133
207.338, 0.00318836
207.339, 0.00320396
207.34, 0.00321816
207.341, 0.00323097
207.342, 0.00324242
207.343, 0.00325292
207.344, 0.00326254
207.345, 0.00327178
207.346, 0.00328059
207.347, 0.003289
207.348, 0.003297
207.349, 0.00330461
207.35, 0.00331186
207.351, 0.00331875
207.352, 0.00332529
207.353, 0.0033315
207.354, 0.00333739
207.355, 0.00334297
207.356, 0.00334782
207.357, 0.00335198
207.358, 0.00335535
207.359, 0.0033579
207.36, 0.0033597
207.361, 0.00336081
207.362, 0.00336117
207.363, 0.00336083
207.364, 0.00335983
207.365, 0.00335823
207.366, 0.00335599
207.367, 0.00335316
207.368, 0.00334977
207.369, 0.00334586
207.37, 0.00334144
207.371, 0.00333655
207.372, 0.00333121
207.373, 0.00332544
207.374, 0.00331899
207.375, 0.00331307
207.376, 0.00330758
207.377, 0.00330246
207.378, 0.00329768
207.379, 0.00329323
207.38, 0.0032891
207.381, 0.00328527
207.382, 0.00328174
207.383, 0.00327851
207.384, 0.00327556
207.385, 0.00327291
207.386, 0.00327056
207.387, 0.00326846
207.388, 0.00326662
207.389, 0.00326248
207.39, 0.00325662
207.391, 0.00324877
207.392, 0.00323936
207.393, 0.00322793
207.394, 0.00321441
207.395, 0.00319968
207.396, 0.00318354
207.397, 0.00316554
207.398, 0.00314579
207.399, 0.00312456
207.4, 0.00310158
207.401, 0.00307695
207.402, 0.00305078
207.403, 0.00302314
207.404, 0.00299413
207.405, 0.0029636
207.406, 0.00293164
207.407, 0.00289832
207.408, 0.00286371
207.409, 0.00282754
207.41, 0.00278993
207.411, 0.00275101
207.412, 0.00271166
207.413, 0.00267185
207.414, 0.00262927
207.415, 0.00258399
207.416, 0.00253513
207.417, 0.00248693
207.418, 0.00243326
207.419, 0.00236897
207.42, 0.00229892
207.421, 0.00222589
207.422, 0.00215014
207.423, 0.00207185
207.424, 0.00199103
207.425, 0.00190789
207.426, 0.00182244
207.427, 0.00173473
207.428, 0.00164479
207.429, 0.00155265
207.43, 0.00145838
207.431, 0.00136199
207.432, 0.001263
207.433, 0.00116208
207.434, 0.00105932
207.435, 0.000954824
207.436, 0.000850656
207.437, 0.000746683
207.438, 0.000642863
207.439, 0.00053895
207.44, 0.000434837
207.441, 0.000330328
207.442, 0.000225491
207.443, 0.000119944
207.444, 1.36614e-05
207.445, -9.33813e-05
207.446, -0.000201206
207.447, -0.000309832
207.448, -0.000416692
207.449, -0.000522161
207.45, -0.000626333
207.451, -0.000729233
207.452, -0.000830877
207.453, -0.000931277
207.454, -0.00103085
207.455, -0.00112957
207.456, -0.00122743
207.457, -0.00132441
207.458, -0.0014203
207.459, -0.00151564
207.46, -0.00161048
207.461, -0.0017048
207.462, -0.001799
207.463, -0.00189317
207.464, -0.00198717
207.465, -0.00207822
207.466, -0.00216642
207.467, -0.00225191
207.468, -0.00233498
207.469, -0.00241575
207.47, -0.00249428
207.471, -0.00257068
207.472, -0.00264507
207.473, -0.00271752
207.474, -0.00278808
207.475, -0.00285683
207.476, -0.00292382
207.477, -0.00298909
207.478, -0.00305271
207.479, -0.00311472
207.48, -0.00317516
207.481, -0.00323408
207.482, -0.00329135
207.483, -0.00334703
207.484, -0.00340117
207.485, -0.00345381
207.486, -0.00350502
207.487, -0.0035542
207.488, -0.00360147
207.489, -0.0036469
207.49, -0.00369058
207.491, -0.00373257
207.492, -0.00377293
207.493, -0.00380956
207.494, -0.00384283
207.495, -0.00387272
207.496, -0.00389929
207.497, -0.00392257
207.498, -0.00394262
207.499, -0.00395946
207.5, -0.00397315
207.501, -0.00398361
207.502, -0.00399037
207.503, -0.00399355
207.504, -0.00399323
207.505, -0.00398889
207.506, -0.00398066
207.507, -0.00396867
207.508, -0.00395302
207.509, -0.00393373
207.51, -0.00391089
207.511, -0.00388511
207.512, -0.00385622
207.513, -0.00382431
207.514, -0.00378958
207.515, -0.00375208
207.516, -0.00371152
207.517, -0.00366789
207.518, -0.00362198
207.519, -0.00357383
207.52, -0.00352345
207.521, -0.00347087
207.522, -0.0034161
207.523, -0.00335916
207.524, -0.00330115
207.525, -0.00324196
207.526, -0.00318086
207.527, -0.00311793
207.528, -0.00305325
207.529, -0.00298688
207.53, -0.00291838
207.531, -0.00284783
207.532, -0.00277534
207.533, -0.00270099
207.534, -0.00262483
207.535, -0.00254695
207.536, -0.00246738
207.537, -0.00238555
207.538, -0.00230271
207.539, -0.00221883
207.54, -0.00213391
207.541, -0.00204793
207.542, -0.00196088
207.543, -0.00187277
207.544, -0.00178358
207.545, -0.00169331
207.546, -0.00160197
207.547, -0.00150956
207.548, -0.00141608
207.549, -0.00132174
207.55, -0.00122649
207.551, -0.00113035
207.552, -0.00103328
207.553, -0.000934844
207.554, -0.000835086
207.555, -0.00073366
207.556, -0.000630637
207.557, -0.000526076
207.558, -0.000420032
207.559, -0.000312552
207.56, -0.000203682
207.561, -9.34593e-05
207.562, 1.80788e-05
207.563, 0.0001309
207.564, 0.000244974
207.565, 0.000360595
207.566, 0.000475725
207.567, 0.000590005
207.568, 0.000704306
207.569, 0.000818555
207.57, 0.000932676
207.571, 0.0010466
207.572, 0.00116027
207.573, 0.00127363
207.574, 0.00138665
207.575, 0.00149933
207.576, 0.00161163
207.577, 0.00172353
207.578, 0.001835
207.579, 0.001946
207.58, 0.00205652
207.581, 0.00216654
207.582, 0.00227604
207.583, 0.002385
207.584, 0.00249384
207.585, 0.00260252
207.586, 0.00271097
207.587, 0.00281911
207.588, 0.00292585
207.589, 0.00303138
207.59, 0.00313576
207.591, 0.00323897
207.592, 0.00334117
207.593, 0.00344238
207.594, 0.00354263
207.595, 0.00364192
207.596, 0.00374031
207.597, 0.0038378
207.598, 0.00393441
207.599, 0.00403014
207.6, 0.00412501
207.601, 0.00421902
207.602, 0.00431218
207.603, 0.00440451
207.604, 0.00449601
207.605, 0.00458669
207.606, 0.00467655
207.607, 0.00476415
207.608, 0.00484969
207.609, 0.00493308
207.61, 0.00501436
207.611, 0.00509355
207.612, 0.00517067
207.613, 0.00524455
207.614, 0.00531534
207.615, 0.00538323
207.616, 0.0054481
207.617, 0.00551007
207.618, 0.00556903
207.619, 0.0056251
207.62, 0.00567835
207.621, 0.00572886
207.622, 0.00577671
207.623, 0.00582197
207.624, 0.00586468
207.625, 0.00590491
207.626, 0.0059427
207.627, 0.0059781
207.628, 0.00601115
207.629, 0.0060419
207.63, 0.00607037
207.631, 0.00609661
207.632, 0.00612002
207.633, 0.00614069
207.634, 0.00615811
207.635, 0.00617187
207.636, 0.0061821
207.637, 0.00618894
207.638, 0.00619252
207.639, 0.00619294
207.64, 0.00619269
207.641, 0.00619161
207.642, 0.00618916
207.643, 0.00618507
207.644, 0.00618025
207.645, 0.00617408
207.646, 0.00616659
207.647, 0.00615758
207.648, 0.00614705
207.649, 0.00613519
207.65, 0.00612208
207.651, 0.00610778
207.652, 0.00609234
207.653, 0.0060764
207.654, 0.00605898
207.655, 0.00604019
207.656, 0.0060201
207.657, 0.00599878
207.658, 0.00597632
207.659, 0.00595275
207.66, 0.00592738
207.661, 0.00590032
207.662, 0.0058717
207.663, 0.0058416
207.664, 0.00581012
